,0
1,ワタシガマルイハカイシダノホソナガイミカゲノイシブミダノヲサシテ、シキリニカレコレイイタガルノヲ、ハジメノウチハダマッテキイテイタガ、シマイニ「アナタハシトイウジジツヲマダマジメニカンガエタコトガアリマセンネ」トイッタ
2,aaiaauiaaiiaoooaaiiaeoiiuiaooaieiiiiaeoeiiaauooaieouiaaaueiieiaaiaiiaaaaioiuiiuoaaaieianaeaooaaiaeeoiua
0,私は黙った
1,ワタシハダマッタ
2,aaiaaaua
0,先生もそれぎり何ともいわなくなった
1,センセイモソレギリナントモイワナクナッタ
2,eneiooeiianooiaauaua
0,墓地の区切り目に、大きな銀杏が一本空を隠すように立っていた
1,ボチノクギリメニ、オオキナイチョウガイチホンソラヲカクスヨウニタッテイタ
2,oiouiieiooiaiouaiiooaoauuouiaueia
0,その下へ来た時、先生は高い梢を見上げて、「もう少しすると、綺麗ですよ
1,ソノシタヘキタトキ、センセイハタカイコズエヲミアゲテ、「モウスコシスルト、キレイデスヨ
2,ooiaeiaoieneiaaaioueoiaeeouuoiuuoieieuo
0,この木がすっかり黄葉して、ここいらの地面は金色の落葉で埋まるようになります」といった
1,コノキガスッカリコウヨウシテ、ココイラノジメンハキンイロノラクヨウデウマルヨウニナリマス」トイッタ
2,ooiauaiououieooiaoieainiooauoueuauouiaiauoiua
0,先生は月に一度ずつは必ずこの木の下を通るのであった
1,センセイハツキニイチドズツハカナラズコノコノシタヲトオルノデアッタ
2,eneiauiiiiouuaaaauooooiaooouoeaua
0,向うの方で凸凹の地面をならして新墓地を作っている男が、鍬の手を休めて私たちを見ていた
1,ムコウノホウデデコボコノジメンヲナラシテシンボチヲツクッテイルオトコガ、クワノテヲヤスメテワタシタチヲミテイタ
2,uouooueeooooieoaaieioiouuueiuoooauaoeoaueeaaiaioieia
0,私たちはそこから左へ切れてすぐ街道へ出た
1,ワタシタチハソコカラヒダリヘキレテスグカイドウヘデタ
2,aaiaiaooaaiaieieeuuaioueea
0,これからどこへ行くという目的のない私は、ただ先生の歩く方へ歩いて行った
1,コレカラドコヘイクトイウモクテキノナイワタシハ、タダセンセイノアルクホウヘアルイテイッタ
2,oeaaooeiuoiuoueioaiaaiaaaeneioauuoueauieiua
0,先生はいつもより口数を利かなかった
1,センセイハイツモヨリクチカズヲキカナカッタ
2,eneiaiuooiuiauoiaaaua
0,それでも私はさほどの窮屈を感じなかったので、ぶらぶらいっしょに歩いて行った
1,ソレデモワタシハサホドノキュウクツヲカンジナカッタノデ、ブラブライッショニアルイテイッタ
2,oeeoaaiaaoooiuuuuoaniaauaoeuauaioiauieiua
0,「すぐお宅へお帰りですか」「ええ別に寄る所もありませんから」二人はまた黙って南の方へ坂を下りた
1,「スグオタクヘオカエリデスカ」「エエベツニヨルトコロモアリマセンカラ」ニニンハマタダマッテミナミノホウヘサカヲオリタ
2,uuoaueoaeieuaeeeuiouooooaiaeaaiiaaaaaueiaiooueaaooia
0,「先生のお宅の墓地はあすこにあるんですか」と私がまた口を利き出した
1,「センセイノオタクノボチハアスコニアルンデスカ」トワタシガマタクチヲキキダシタ
2,eneiooauooiaauoiaueuaoaaiaaauioiiaia
0,「いいえ」「どなたのお墓があるんですか
1,「イイエ」「ドナタノオハカガアルンデスカ
2,iieoaaooaaaaueua
0,——ご親類のお墓ですか」「いいえ」先生はこれ以外に何も答えなかった
1,——ゴシンルイノオハカデスカ」「イイエ」センセイハコレイガイニナニモコタエナカッタ
2,oinuiooaaeuaiieeneiaoeiaiiaiooaeaaua
0,私もその話はそれぎりにして切り上げた
1,ワタシモソノハナシハソレギリニシテキリアゲタ
2,aaioooaaiaoeiiiieiiaea
0,すると一町ほど歩いた後で、先生が不意にそこへ戻って来た
1,スルトイチマチホドアルイタノチデ、センセイガフイニソコヘモドッテキタ
2,uuoiiaiooauiaoieeneiauiiooeooueia
0,「あすこには私の友達の墓があるんです」「お友達のお墓へ毎月お参りをなさるんですか」「そうです」先生はその日これ以外を語らなかった
1,「アスコニハワタシノトモダチノハカガアルンデス」「オトモダチノオハカヘマイツキオマイリヲナサルンデスカ」「ソウデス」センセイハソノヒコレイガイヲカタラナカッタ
2,auoiaaaioooaioaaaaueuoooaiooaaeaiuioaiioaaueuaoueueneiaooioeiaioaaaaaua
0,六私はそれから時々先生を訪問するようになった
1,ロクワタシハソレカラトキドキセンセイヲホウモンスルヨウニナッタ
2,ouaaiaoeaaoioieneioououuouiaua
0,行くたびに先生は在宅であった
1,イクタビニセンセイハザイタクデアッタ
2,iuaiieneiaaiaueaua
0,先生に会う度数が重なるにつれて、私はますます繁く先生の玄関へ足を運んだ
1,センセイニアウドスウガカサナルニツレテ、ワタシハマスマスシゲクセンセイノゲンカンヘアシヲハコンダ
2,eneiiauouuaaaauiueeaaiaauauieueneioenaeaioaoa
0,けれども先生の私に対する態度は初めて挨拶をした時も、懇意になったその後も、あまり変りはなかった
1,ケレドモセンセイノワタシニタイスルタイドハハジメテアイサツヲシタトキモ、コンイニナッタソノゴモ、アマリカワリハナカッタ
2,eeooeneioaaiiaiuuaioaaieeaiauoiaoiooniiauaooooaaiaaiaaaua
0,先生は何時も静かであった
1,センセイハイツモシズカデアッタ
2,eneiaiuoiuaeaua
0,ある時は静か過ぎて淋しいくらいであった
1,アルトキハシズカスギテサビシイクライデアッタ
2,auoiaiuauieaiiiuaieaua
0,私は最初から先生には近づきがたい不思議があるように思っていた
1,ワタシハサイショカラセンセイニハチカヅキガタイフシギガアルヨウニオモッテイタ
2,aaiaaioaaeneiiaiauiaaiuiiaauouiooueia
0,それでいて、どうしても近づかなければいられないという感じが、どこかに強く働いた
1,ソレデイテ、ドウシテモチカヅカナケレバイラレナイトイウカンジガ、ドコカニツヨクハタライタ
2,oeeieouieoiauaaeeaiaeaioiuaniaooaiuouaaaia
0,こういう感じを先生に対してもっていたものは、多くの人のうちであるいは私だけかも知れない
1,コウイウカンジヲセンセイニタイシテモッテイタモノハ、オオクノヒトノウチデアルイハワタシダケカモシレナイ
2,ouiuanioeneiiaiieoueiaooaoouoioouieauiaaaiaeaoieai
0,しかしその私だけにはこの直感が後になって事実の上に証拠立てられたのだから、私は若々しいといわれても、馬鹿げていると笑われても、それを見越した自分の直覚をとにかく頼もしくまた嬉しく思っている
1,シカシソノワタシダケニハコノチョッカンガノチニナッテジジツノジョウニショウコダテラレタノダカラ、ワタシハワカワカシイトイワレテモ、バカゲテイルトワラワレテモ、ソレヲミコシタジブンノチョッカクヲトニカクタノモシクマタウレシクオモッテイル
2,iaiooaaiaeiaoooaaoiiaueiiuoouiouoaeaeaoaaaaaiaaaaaiioiaeeoaaeeiuoaaaeeooeoioiaiuooauooiauaooiuaaueiuooueiu
0,人間を愛し得る人、愛せずにはいられない人、それでいて自分の懐に入ろうとするものを、手をひろげて抱き締める事のできない人、——これが先生であった
1,ニンゲンヲアイシエルヒト、アイセズニハイラレナイヒト、ソレデイテジブンノフトコロニニュウロウトスルモノヲ、テヲヒロゲテダキシメルコトノデキナイヒト、——コレガセンセイデアッタ
2,ineoaiieuioaieuiaiaeaiiooeeieiuouoooinuuououuoooeoioeeaiieuoooeiaiiooeaeneieaua
0,今いった通り先生は始終静かであった
1,イマイッタトオリセンセイハシジュウシズカデアッタ
2,iaiuaooieneiaiuuiuaeaua
0,落ち付いていた
1,オチツイテイタ
2,oiuieia
0,けれども時として変な曇りがその顔を横切る事があった
1,ケレドモトキトシテヘンナグモリガソノカオヲヨコギルコトガアッタ
2,eeoooioieeauoiaooaooooiuooaaua
0,窓に黒い鳥影が射すように
1,マドニクロイトリカゲガサスヨウニ
2,aoiuoioiaeaauoui
0,射すかと思うと、すぐ消えるには消えたが
1,サスカトオモウト、スグキエルニハキエタガ
2,auaooououuieuiaieaa
0,私が始めてその曇りを先生の眉間に認めたのは、雑司ヶ谷の墓地で、不意に先生を呼び掛けた時であった
1,ワタシガハジメテソノグモリヲセンセイノミケンニミトメタノハ、ゾウシガヤノボチデ、フイニセンセイヲヨビカケタトキデアッタ
2,aaiaaieeoouoioeneioieiioeaoaouiaaooieuiieneiooiaeaoieaua
0,私はその異様の瞬間に、今まで快く流れていた心臓の潮流をちょっと鈍らせた
1,ワタシハソノイヨウノシュンカンニ、イママデココロヨクナガレテイタシンゾウノチョウリュウヲチョットナマラセタ
2,aaiaooiouounaiiaaeoooouaaeeiainouoouuuoooaaaea
0,しかしそれは単に一時の結滞に過ぎなかった
1,シカシソレハタンニイチジノケッタイニスギナカッタ
2,iaioeaaniiiioeaiiuiaaua
0,私の心は五分と経たないうちに平素の弾力を回復した
1,ワタシノココロハゴフントタタナイウチニヘイソノダンリョクヲカイフクシタ
2,aaiooooaouoaaaiuiieiooanouoaiuuia
0,私はそれぎり暗そうなこの雲の影を忘れてしまった
1,ワタシハソレギリクラソウナコノクモノカゲヲワスレテシマッタ
2,aaiaoeiiuaouaoouooaeoaueeiaua
0,ゆくりなくまたそれを思い出させられたのは、小春の尽きるに間のない或る晩の事であった
1,ユクリナクマタソレヲオモイダサセラレタノハ、コハルノツキルニマノナイアルルバンノコトデアッタ
2,uuiauaaoeoooiaaeaeaoaoauouiuiaoaiauuaoooeaua
0,先生と話していた私は、ふと先生がわざわざ注意してくれた銀杏の大樹を眼の前に想い浮かべた
1,センセイトハナシテイタワタシハ、フトセンセイガワザワザチュウイシテクレタイチョウノタイジュヲメノマエニオモイウカベタ
2,eneioaaieiaaaiauoeneiaaaaauuiieueaiouoaiuoeoaeiooiuaea
0,勘定してみると、先生が毎月例として墓参に行く日が、それからちょうど三日目に当っていた
1,カンジョウシテミルト、センセイガマイゲツレイトシテボサンニイクヒガ、ソレカラチョウドサンニチメニアタッテイタ
2,anouieiuoeneiaaieueioieoaiiuiaoeaaouoaiieiaaueia
0,その三日目は私の課業が午で終える楽な日であった
1,ソノサンニチメハワタシノカギョウガウマデオエルラクナヒデアッタ
2,ooaiieaaaioaouauaeoeuauaieaua
0,私は先生に向かってこういった
1,ワタシハセンセイニムカッテコウイッタ
2,aaiaeneiiuaueouiua
0,「先生雑司ヶ谷の銀杏はもう散ってしまったでしょうか」「まだ空坊主にはならないでしょう」先生はそう答えながら私の顔を見守った
1,「センセイゾウシガヤノイチョウハモウチッテシマッタデショウカ」「マダソラボウズニハナラナイデショウ」センセイハソウコタエナガラワタシノカオヲミマモッタ
2,eneiouiaaoiouaouiueiauaeouaaaoaouuiaaaaieoueneiaouoaeaaaaaioaooiaoua
0,そうしてそこからしばし眼を離さなかった
1,ソウシテソコカラシバシメヲハナサナカッタ
2,ouieooaaiaieoaaaaaua
0,私はすぐいった
1,ワタシハスグイッタ
2,aaiauuiua
0,「今度お墓参りにいらっしゃる時にお伴をしても宜ござんすか
1,「コンドオハカマイリニイラッシャルトキニオトモヲシテモムベゴザンスカ
2,onooaaaiiiiaauoiiooooieoueoaua
0,私は先生といっしょにあすこいらが散歩してみたい」「私は墓参りに行くんで、散歩に行くんじゃないですよ」「しかしついでに散歩をなすったらちょうど好いじゃありませんか」先生は何とも答えなかった
1,ワタシハセンセイトイッシょにあすこいらがサンポシテミタイ」「ワタシハハカマイリニイクンデ、サンポニイクンジャナイデスヨ」「シカシツイデニサンポヲナスッタラチョウドヨイジャアリマセンカ」センセイハナントモコタエナカッタ
2,aaiaeneioiuioiauoiaaanoieiaiaaiaaaaiiiiuneanoiiuaaieuoiaiuieianooauuaaouooiaaiaeaeneiaanoooaeaaua
0,しばらくしてから、「私のは本当の墓参りだけなんだから」といって、どこまでも墓参と散歩を切り離そうとする風に見えた
1,シバラクシテカラ、「ワタシノハホントウノハカマイリダケナンダカラ」トイッテ、ドコマデモボサントサンポヲキリハナソウトスルカゼニミエタ
2,iaauieaaaaioaonouoaaaiiaeaaaaoiueooaeooaoanooiiaaououuaeiiea
0,私と行きたくない口実だか何だか、私にはその時の先生が、いかにも子供らしくて変に思われた
1,ワタシトイキタクナイコウジツダカナニダカ、ワタシニハソノトキノセンセイガ、イカニモコドモラシクテヘンニオモワレタ
2,aaioiiauaiouiuaaaiaaaaiiaoooioeneiaiaiooooaiueeiooaea
0,私はなおと先へ出る気になった
1,ワタシハナオトサキヘデルキニナッタ
2,aaiaaooaieeuiiaua
0,「じゃお墓参りでも好いからいっしょに伴れて行って下さい
1,「ジャオハカマイリデモヨイカライッショニトモナエレテイッテクダサイ
2,aoaaaiieooiaaioiooaeeeiueuaai
0,私もお墓参りをしますから」実際私には墓参と散歩との区別がほとんど無意味のように思われたのである
1,ワタシモオハカマイリヲシマスカラ」ジッサイワタシニハボサントサンポトノクベツガホトンドムイミノヨウニオモワレタノデアル
2,aaiooaaaiioiauaaiaiaaiiaoaoanoooueuaoonouiioouiooaeaoeau
0,すると先生の眉がちょっと曇った
1,スルトセンセイノマユガチョットクモッタ
2,uuoeneioauaoououa
0,眼のうちにも異様の光が出た
1,メノウチニモイヨウノヒカリガデタ
2,eouiioiouoiaiaea
0,それは迷惑とも嫌悪とも畏怖とも片付けられない微かな不安らしいものであった
1,ソレハメイワクトモケンオトモイフトモカタヅケラレナイカスカナフアンラシイモノデアッタ
2,oeaeiauooenoooiuooaaueaeaiauaauaaiiooeaua
0,私は忽ち雑司ヶ谷で「先生」と呼び掛けた時の記憶を強く思い起した
1,ワタシハタチマチゾウシガヤデ「センセイ」トヨビカケタトキノキオクヲツヨクオモイオコシタ
2,aaiaaiaiouiaaeeneiooiaeaoioiouououooiooia
0,二つの表情は全く同じだったのである
1,フタツノヒョウジョウハマッタクオナジダッタノデアル
2,uauoououaaauoaiauaoeau
0,「私は」と先生がいった
1,「ワタシハ」トセンセイガイッタ
2,aaiaoeneiaiua
0,「私はあなたに話す事のできないある理由があって、他といっしょにあすこへ墓参りには行きたくないのです
1,「ワタシハアナタニハナスコトノデキナイアルリユウガアッテ、タトイッショニアスコヘハカマイリニハイキタクナイノデス
2,aaiaaaaiaauoooeiaiauiuuaaueaoioiauoeaaaiiiaiiauaioeu
0,自分の妻さえまだ伴れて行った事がないのです」七私は不思議に思った
1,ジブンノツマサエマダトモナエレテイッタコトガナイノデス」ナナワタシハフシギニオモッタ
2,iuouaaeaaooaeeeiuaooaaioeuaaaaiauiiiooua
0,しかし私は先生を研究する気でその宅へ出入りをするのではなかった
1,シカシワタシハセンセイヲケンキュウスルキデソノタクヘデイリヲスルノデハナカッタ
2,iaiaaiaeneioeniuuuuieooaueeiiouuoeaaaua
0,私はただそのままにして打ち過ぎた
1,ワタシハタダソノママニシテウチスギタ
2,aaiaaaooaaiieuiuia
0,今考えるとその時の私の態度は、私の生活のうちでむしろ尊むべきものの一つであった
1,イマカンガエルトソノトキノワタシノタイドハ、ワタシノセイカツノウチデムシロトウトムベキモノノヒトツデアッタ
2,iaanaeuooooioaaioaioaaaioeiauouieuioououeioooioueaua
0,私は全くそのために先生と人間らしい温かい交際ができたのだと思う
1,ワタシハマッタクソノタメニセンセイトニンゲンラシイアタタカイコウサイガデキタノダトオモウ
2,aaiaaauooaeieneioinenaiiaaaaiouaiaeiaoaooou
0,もし私の好奇心が幾分でも先生の心に向かって、研究的に働き掛けたなら、二人の間を繋ぐ同情の糸は、何の容赦もなくその時ふつりと切れてしまったろう
1,モシワタシノコウキシンガイクブンデモセンセイノココロニムカッテ、ケンキュウテキニハタラキカケタナラ、ニニンノマヲツナグドウジョウノイトハ、ナニノヨウシャモナクソノトキフツリトキレテシマッタロウ
2,oiaaioouiiaiuueoeneiooooiuaueeniuueiiaaaiaeaaaiioaouauououoioaaioouaoauoooiuuioieeiauaou
0,若い私は全く自分の態度を自覚していなかった
1,ワカイワタシハマッタクジブンノタイドヲジカクシテイナカッタ
2,aaiaaiaaauiuoaiooiauieiaaua
0,それだから尊いのかも知れないが、もし間違えて裏へ出たとしたら、どんな結果が二人の仲に落ちて来たろう
1,ソレダカラトウトイノカモシレナイガ、モシマチガエテウラヘデタトシタラ、ドンナケッカガニニンノナカニオチテキタロウ
2,oeaaaouoioaoieaiaoiaiaeeuaeeaoiaaonaeaaiioaaioieiaou
0,私は想像してもぞっとする
1,ワタシハソウゾウシテモゾットスル
2,aaiaououieooouu
0,先生はそれでなくても、冷たい眼で研究されるのを絶えず恐れていたのである
1,センセイハソレデナクテモ、ツメタイメデケンキュウサレルノヲタエズオソレテイタノデアル
2,eneiaoeeaueoueaieeeniuuaeuooaeuooeeiaoeau
0,私は月に二度もしくは三度ずつ必ず先生の宅へ行くようになった
1,ワタシハツキニニドモシクハサンドズツカナラズセンセイノタクヘイクヨウニナッタ
2,aaiauiiiooiuaaouuaaaueneioaueiuouiaua
0,私の足が段々繁くなった時のある日、先生は突然私に向かって聞いた
1,ワタシノアシガダンダンシゲクナッタトキノアルヒ、センセイハトツゼンワタシニムカッテキイタ
2,aaioaiaanaieuauaoioauieneiaoueaaiiuaueiia
0,「あなたは何でそうたびたび私のようなものの宅へやって来るのですか」「何でといって、そんな特別な意味はありません
1,「アナタハナンデソウタビタビワタシノヨウナモノノタクヘヤッテクルノデスカ」「ナニデトイッテ、ソンナトクベツナイミハアリマセン
2,aaaaaneouaiaiaaioouaoooaueaeuuoeuaaieoiueonaoueuaiiaaiae
0,——しかしお邪魔なんですか」「邪魔だとはいいません」なるほど迷惑という様子は、先生のどこにも見えなかった
1,——シカシオジャマナンデスカ」「ジャマダトハイイマセン」ナルホドメイワクトイウヨウスハ、センセイノドコニモミエナカッタ
2,iaioaaaeuaaaaoaiiaeauooeiauoiuouuaeneioooioieaaua
0,私は先生の交際の範囲の極めて狭い事を知っていた
1,ワタシハセンセイノコウサイノハンイノキワメテセマイコトヲシッテイタ
2,aaiaeneioouaioanioiaeeeaioooiueia
0,先生の元の同級生などで、その頃東京にいるものはほとんど二人か三人しかないという事も知っていた
1,センセイノモトノドウキュウセイナドデ、ソノコロトウキョウニイルモノハホトンドニニンカサンニンシカナイトイウコトモシッテイタ
2,eneiooooouiuueiaoeooooouiouiiuooaoonoiiaaiiaaioiuoooiueia
0,先生と同郷の学生などには時たま座敷で同座する場合もあったが、彼らのいずれもは皆な私ほど先生に親しみをもっていないように見受けられた
1,センセイトドウキョウノガクセイナドニハトキタマザシキデドウザスルバアイモアッタガ、カレラノイズレモハミナナワタシホドセンセイニシタシミヲモッテイナイヨウニミウケラレタ
2,eneioouiouoaueiaoiaoiaaaiieouauuaaioauaaaeaoiueoaiaaaaiooeneiiiaiiooueiaiouiiueaea
0,「私は淋しい人間です」と先生がいった
1,「ワタシハサビシイニンゲンデス」トセンセイガイッタ
2,aaiaaiiiineeuoeneiaiua
0,「だからあなたの来て下さる事を喜んでいます
1,「ダカラアナタノキテクダサルコトヲヨロコンデイマス
2,aaaaaaoieuaauooooooeiau
0,だからなぜそうたびたび来るのかといって聞いたのです」「そりゃまたなぜです」私がこう聞き返した時、先生は何とも答えなかった
1,ダカラナゼソウタビタビクルノカトイッテキイタノデス」「ソリャマタナゼデス」ワタシガコウキキカエシタトキ、センセイハナントモコタエナカッタ
2,aaaaeouaiaiuuoaoiueiiaoeuoaaaaeeuaaiaouiiaeiaoieneiaanoooaeaaua
0,ただ私の顔を見て「あなたは幾歳ですか」といった
1,タダワタシノカオヲミテ「アナタハイクサイデスカ」トイッタ
2,aaaaioaooieaaaaiuaieuaoiua
0,この問答は私にとってすこぶる不得要領のものであったが、私はその時底まで押さずに帰ってしまった
1,コノモンドウハワタシニトッテスコブルフトクヨウリョウノモノデアッタガ、ワタシハソノトキソコマデオサズニカエッテシマッタ
2,ooonouaaaiioeuouuuouououoooeauaaaaiaoooiooaeoauiaeueiaua
0,しかもそれから四日と経たないうちにまた先生を訪問した
1,シカモソレカラヨンニチトタタナイウチニマタセンセイヲホウモンシタ
2,iaooeaaoiioaaaiuiiaaeneioouoia
0,先生は座敷へ出るや否や笑い出した
1,センセイハザシキヘデルヤイナヤワライダシタ
2,eneiaaiieeuaiaaaaiaia
0,「また来ましたね」といった
1,「マタキマシタネ」トイッタ
2,aaiaiaeoiua
0,「ええ来ました」といって自分も笑った
1,「エエキマシタ」トイッテジブンモワラッタ
2,eeiaiaoiueiuoaaua
0,私は外の人からこういわれたらきっと癪に触ったろうと思う
1,ワタシハソトノヒトカラコウイワレタラキットシャクニサワッタロウトオモウ
2,aaiaoooioaaouiaeaaioauiaauaouooou
0,しかし先生にこういわれた時は、まるで反対であった
1,シカシセンセイニコウイワレタトキハ、マルデハンタイデアッタ
2,iaieneiiouiaeaoiaaueanaieaua
0,癪に触らないばかりでなくかえって愉快だった
1,シャクニサワラナイバカリデナクカエッテユカイダッタ
2,auiaaaaiaaieauaeeuaiaua
0,「私は淋しい人間です」と先生はその晩またこの間の言葉を繰り返した
1,「ワタシハサビシイニンゲンデス」トセンセイハソノバンマタコノカンノコトバヲクリカエシタ
2,aaiaaiiiineeuoeneiaooaaaooaoooaouiaeia
0,「私は淋しい人間ですが、ことによるとあなたも淋しい人間じゃないですか
1,「ワタシハサビシイニンゲンデスガ、コトニヨルトアナタモサビシイニンゲンジャナイデスカ
2,aaiaaiiiineeuaooiouoaaaoaiiiineaaieua
0,私は淋しくっても年を取っているから、動かずにいられるが、若いあなたはそうは行かないのでしょう
1,ワタシハサビシクッテモトシヲトッテイルカラ、ウゴカズニイラレルガ、ワカイアナタハソウハイカナイノデショウ
2,aaiaaiiuueooiooueiuaauoauiiaeuaaaiaaaaouaiaaioeou
0,動けるだけ動きたいのでしょう
1,ウゴケルダケウゴキタイノデショウ
2,uoeuaeuoiaioeou
0,動いて何かに打つかりたいのでしょう……」「私はちっとも淋しくはありません」「若いうちほど淋しいものはありません
1,ウゴイテナニカニウツカリタイノデショウ……」「ワタシハチットモサビシクハアリマセン」「ワカイウチホドサビシイモノハアリマセン
2,uoieaiaiuuaiaioeouaaiaiooaiiuaaiaeaaiuiooaiiiooaaiae
0,そんならなぜあなたはそうたびたび私の宅へ来るのですか」ここでもこの間の言葉がまた先生の口から繰り返された
1,ソンナラナゼアナタハソウタビタビワタシノタクヘクルノデスカ」ココデモコノカンノコトバガマタセンセイノクチカラクリカエサレタ
2,oaaaeaaaaouaiaiaaioaueuuoeuaooeoooaoooaaaaeneiouiaauiaeaea
0,「あなたは私に会ってもおそらくまだ淋しい気がどこかでしているでしょう
1,「アナタハワタシニアッテモオソラクマダサビシイキガドコカデシテイルデショウ
2,aaaaaaiiaueoooauaaaiiiiaooaeieiueou
0,私にはあなたのためにその淋しさを根元から引き抜いて上げるだけの力がないんだから
1,ワタシニハアナタノタメニソノサビシサヲネモトカラヒキヌイテアゲルダケノチカラガナインダカラ
2,aaiiaaaaoaeiooaiiaoeooaaiiuieaeuaeoiaaaaiaaa
0,あなたは外の方を向いて今に手を広げなければならなくなります
1,アナタハソトノホウヲムイテイマニテヲヒロゲナケレバナラナクナリマス
2,aaaaoooououieiaieoioeaeeaaaauaiau
0,今に私の宅の方へは足が向かなくなります」先生はこういって淋しい笑い方をした
1,イマニワタシノタクノホウヘハアシガムカナクナリマス」センセイハコウイッテサビシイワライカタヲシタ
2,iaiaaioauooueaaiauaauaiaueneiaouiueaiiiaaiaaoia
0,八幸いにして先生の予言は実現されずに済んだ
1,ハチサイワイニシテセンセイノヨゲンハジツゲンサレズニスンダ
2,aiaiaiiieeneiooeaiueaeuiua
0,経験のない当時の私は、この予言の中に含まれている明白な意義さえ了解し得なかった
1,ケイケンノナイトウジノワタシハ、コノヨゲンノナカニフクマレテイルメイハクナイギサエリョウカイシエナカッタ
2,eieoaiouioaaiaoooeoaaiuuaeeiueiauaiiaeouaiieaaua
0,私は依然として先生に会いに行った
1,ワタシハイゼントシテセンセイニアイニイッタ
2,aaiaienoieeneiiaiiiua
0,その内いつの間にか先生の食卓で飯を食うようになった
1,ソノウチイツノマニカセンセイノショクタクデメシヲクウヨウニナッタ
2,oouiiuoaiaeneioouaueeiouuouiaua
0,自然の結果奥さんとも口を利かなければならないようになった
1,シゼンノケッカオクサントモクチヲキカナケレバナラナイヨウニナッタ
2,ieoeaouaoouioiaaeeaaaaiouiaua
0,普通の人間として私は女に対して冷淡ではなかった
1,フツウノニンゲントシテワタシハオンナニタイシテレイタンデハナカッタ
2,uuuoineoieaaiaonaiaiieeiaeaaaua
0,けれども年の若い私の今まで経過して来た境遇からいって、私はほとんど交際らしい交際を女に結んだ事がなかった
1,ケレドモトシノワカイワタシノイママデケイカシテキタキョウグウカライッテ、ワタシハホトンドコウサイラシイコウサイヲオンナニムスンダコトガナカッタ
2,eeoooioaaiaaioiaaeeiaieiaiouuuaaiueaaiaoonoouaiaiiouaioonaiuuaooaaaua
0,それが源因かどうかは疑問だが、私の興味は往来で出合う知りもしない女に向かって多く働くだけであった
1,ソレガミナモトインカドウカハギモンダガ、ワタシノキョウミハオウライデデアウシリモシナイオンナニムカッテオオクハタラクダケデアッタ
2,oeaiaooiaouaaioaaaaioiouiaouaieeauiioiaionaiuaueoouaaauaeeaua
0,先生の奥さんにはその前玄関で会った時、美しいという印象を受けた
1,センセイノオクサンニハソノゼンゲンカンデアッタトキ、ウツクシイトイウインショウヲウケタ
2,eneioouaiaooeenaeauaoiuuuiioiuinououea
0,それから会うたんびに同じ印象を受けない事はなかった
1,ソレカラアウタンビニドウジインショウヲウケナイコトハナカッタ
2,oeaaauaniiouiinououeaiooaaaua
0,しかしそれ以外に私はこれといってとくに奥さんについて語るべき何物ももたないような気がした
1,シカシソレイガイニワタシハコレトイッテトクニオクサンニツイテカタルベキナニブツモモタナイヨウナキガシタ
2,iaioeiaiiaaiaoeoiueouiouaiuieaaueiaiuuooaaiouaiaia
0,これは奥さんに特色がないというよりも、特色を示す機会が来なかったのだと解釈する方が正当かも知れない
1,コレハオクサンニトクショクガナイトイウヨリモ、トクショクヲシメスキカイガコナカッタノダトカイシャクスルホウガセイトウカモシレナイ
2,oeaouaiououaaioiuoioououoieuiaiaoaauaoaoaiauuuouaeiouaoieai
0,しかし私はいつでも先生に付属した一部分のような心持で奥さんに対していた
1,シカシワタシハイツデモセンセイニフゾクシタイチブブンノヨウナココロモチデオクサンニタイシテイタ
2,iaiaaiaiueoeneiiuouiaiiuuoouaooooieouaiaiieia
0,奥さんも自分の夫の所へ来る書生だからという好意で、私を遇していたらしい
1,オクサンモジブンノオットノトコロヘクルショセイダカラトイウコウイデ、ワタシヲグウシテイタラシイ
2,ouaoiuoooooooeuuoeiaaaoiuouieaaiouuieiaaii
0,だから中間に立つ先生を取り除ければ、つまり二人はばらばらになっていた
1,ダカラチュウカンニタツセンセイヲトリノケレバ、ツマリニニンハバラバラニナッテイタ
2,aaauuaiaueneiooioeeauaiiiaaaaaiaueia
0,それで始めて知り合いになった時の奥さんについては、ただ美しいという外に何の感じも残っていない
1,ソレデハジメテシリアイニナッタトキノオクサンニツイテハ、タダウツクシイトイウソトニナニノカンジモノコッテイナイ
2,oeeaieeiiaiiauaoioouaiuieaaauuuiioiuooiaioanioooueiai
0,ある時私は先生の宅で酒を飲まされた
1,アルトキワタシハセンセイノタクデサケヲノマサレタ
2,auoiaaiaeneioaueaeooaaea
0,その時奥さんが出て来て傍で酌をしてくれた
1,ソノトキオクサンガデテキテハタデシャクヲシテクレタ
2,oooiouaaeeieaaeauoieuea
0,先生はいつもより愉快そうに見えた
1,センセイハイツモヨリユカイソウニミエタ
2,eneiaiuooiuaiouiiea
0,奥さんに「お前も一つお上がり」といって、自分の呑み干した盃を差した
1,オクサンニ「オマエモヒトツオアガリ」トイッテ、ジブンノノミボシタサカズキヲサシタ
2,ouaioaeoiouoaaioiueiuooioiaaauioaia
0,奥さんは「私は……」と辞退しかけた後、迷惑そうにそれを受け取った
1,オクサンハ「ワタシハ……」トジタイシカケタノチ、メイワクソウニソレヲウケトッタ
2,ouaaaaiaoiaiiaeaoieiauouioeoueoua
0,奥さんは綺麗な眉を寄せて、私の半分ばかり注いで上げた盃を、唇の先へ持って行った
