,0
1,……ダケド、アンマリヨイハナジャナインデスモノ」「ナアンダ、モウイマニモハナガサキソウニナッテカラ、ソンナコトヲハクジョウスルナンテ！　ジャア、ドウセアイツモ……」ワタシハソノトナリニアルシゲミノホウヲユビサシナガラ、「アイツハナニンテイッタッケナア？」「エニシダ？」トカノジョハソレヲヒキトッタ
2,aeoanaioiaaaaieuooaanaouiaioaaaaiouiaueaaonaoooauouuuaneaaoueaiuoaaiaoooaiiauieioououiaiaaaaiuaaieiuaeaaeiiaoaooaoeoiioua
0,私達は今度はそっちの茂みの前に移っていった
1,ワタシタチハコンドハソッチノシゲミノマエニウツッテイッタ
2,aaiaiaonoaoioieioaeiuuueiua
0,「この金雀児は本物よ
1,「コノエニシダハホンモノヨ
2,ooeiiaaonooo
0,ほら、黄いろいのと白いのと、莟が二種類あるでしょう？　こっちの白いの、それあ珍らしいのですって……お父様の御自慢よ……」そんな他愛のないことを言い合いながら、その間じゅう節子は私の肩から手をはずさずに、しかし疲れたというよりも、うっとりとしたようになって、私に靠れかかっていた
1,ホラ、キイロイノトシロイノト、ツボミガニシュルイアルデショウ？　コッチノシロイノ、ソレアチンラシイノデスッテ……オトウサマノゴジマンヨ……」ソンナタアイノナイコトヲイイアイナガラ、ソノカンジュウセツコハワタシノカタカラテヲハズサズニ、シカシツカレタトイウヨリモ、ウットリトシタヨウニナッテ、ワタシニモタレカカッテイタ
2,oaiioiooioioouoiaiuuiaueouoioioiooeaiaiioeuueoouaaooiaoonaaaioaioooiiaiaaaooauueuoaaaioaaaaeoauauiiaiuaeaoiuoiouoioiaouiaueaaiioaeaaueia
0,それから私達はしばらくそのまま黙り合っていた
1,ソレカラワタシタチハシバラクソノママダマリアッテイタ
2,oeaaaaiaiaiaauooaaaaiaueia
0,そうすることがこういう花咲き匂うような人生をそのまま少しでも引き留めて置くことが出来でもするかのように
1,ソウスルコトガコウイウハナサキニオウヨウナジンセイヲソノママスクナシデモヒキトメテオクコトガデキデモスルカノヨウニ
2,ouuuooaouiuaaaiiououaineioooaauuaieoiioeeouooaeieouuaooui
0,ときおり軟らかな風が向うの生墻の間から抑えつけられていた呼吸かなんぞのように押し出されて、私達の前にしている茂みにまで達し、その葉を僅かに持ち上げながら、それから其処にそういう私達だけをそっくり完全に残したまんま通り過ぎていった
1,トキオリヤワラカナカゼガムコウノナマ墻ノマカラオサエツケラレテイタコキュウカナンゾノヨウニオシダサレテ、ワタシタチノマエニシテイルシゲミニマデタッシ、ソノハヲワズカニモチアゲナガラ、ソレカラ其処ニソウイウワタシタチダケヲソックリカンゼンニノコシタマンマトオリスギテイッタ
2,oioiaaaaaaeauouoaaouoaaaoaeueaeeiaoiuuaanooouioiaaeeaaiaioaeiieiuieiiaeaiooaoauaioiaeaaaoeaaooiouiuaaiaiaeoouianeiooiaanaooiuieiua
0,突然、彼女が私の肩にかけていた自分の手の中にその顔を埋めた
1,トツゼン、カノジョガワタシノカタニカケテイタジブンノテノナカニソノカオヲウメタ
2,oueaooaaaioaaiaeeiaiuoeoaaiooaoouea
0,私は彼女の心臓がいつもよりか高く打っているのに気がついた
1,ワタシハカノジョノシンゾウガイツモヨリカタカクウッテイルノニキガツイタ
2,aaiaaoooinouaiuooiaaauuueiuoiiauia
0,「疲れたの？」私はやさしく彼女に訊いた
1,「ツカレタノ？」ワタシハヤサシクカノジョニキイタ
2,uaeaoaaiaaaiuaooiiia
0,「いいえ」と彼女は小声に答えたが、私はますます私の肩に彼女のゆるやかな重みのかかって来るのを感じた
1,「イイエ」トカノジョハコゴエニコタエタガ、ワタシハマスマスワタシノカタニカノジョノユルヤカナオモミノカカッテクルノヲカンジタ
2,iieoaooaooeioaeaaaaiaauauaaioaaiaooouuaaaooioaaueuuooania
0,「私がこんなに弱くって、あなたに何んだかお気の毒で……」彼女はそう囁いたのを、私は聞いたというよりも、むしろそんな気がした位のものだった
1,「ワタシガコンナニヨワクッテ、アナタニナニンダカオキノドクデ……」カノジョハソウササヤイタノヲ、ワタシハキイタトイウヨリモ、ムシロソンナキガシタクライノモノダッタ
2,aaiaonaioauueaaaiaiaaoiooueaooaouaaaiaooaaiaiiaoiuoiouioonaiaiauaioooaua
0,「お前のそういう脆弱なのが、そうでないより私にはもっとお前をいとしいものにさせているのだと云うことが、どうして分らないのだろうなあ……」と私はもどかしそうに心のうちで彼女に呼びかけながら、しかし表面はわざと何んにも聞きとれなかったような様子をしながら、そのままじっと身動きもしないでいると、彼女は急に私からそれを反らせるようにして顔をもたげ、だんだん私の肩から手さえも離して行きながら、「どうして、私、この頃こんなに気が弱くなったのかしら？　こないだうちは、どんなに病気のひどいときだって何んとも思わなかった癖に……」と、ごく低い声で、独り言でも言うように口ごもった
1,「オマエノソウイウゼイジャクナノガ、ソウデナイヨリワタシニハモットオマエヲイトシイモノニサセテイルノダトイウコトガ、ドウシテワカラナイノダロウナア……」トワタシハモドカシソウニココロノウチデカノジョニヨビカケナガラ、シカシヒョウメンハワザトナニンニモキキトレナカッタヨウナヨウスヲシナガラ、ソノママジットミウゴキモシナイデイルト、カノジョハキュウニワタシカラソレヲソラセルヨウニシテカオヲモタゲ、ダンダンワタシノカタカラテサエモハナシテイキナガラ、「ドウシテ、ワタシ、コノコロコンナニキガヨワクナッタノカシラ？　コナイダウチハ、ドンナニビョウキノヒドイトキダッテナニントモオモワナカッタクセニ……」ト、ゴクヒクイコエデ、ヒトリゴトデモイウヨウニクチゴモッタ
2,oaeoouiueiauaoaoueaioiaaiiaoooaeoioiiooiaeeiuoaoiuooaouieaaaaioaouaaoaaiaooaiouioooouieaooioiaeaaaiaioueaaaoaiioiioeaauaouaouuoiaaaooaaioiuoioiaieiuoaooaiuuiaaiaaoeooaeuouiieaoooaeanaaaioaaaaeaeoaaieiiaaaouieaaiooooonaiiaoauauaoaiaoaiauiaonaiouioioioiaeaiooooaaauaueioouiuioeeioiooeoiuouiuiooua
0,沈黙がそんな言葉を気づかわしげに引きのばしていた
1,チンモクガソンナコトバヲキヅカワシゲニヒキノバシテイタ
2,inouaonaooaoiuaaieiiioaieia
0,そのうち彼女が急に顔を上げて、私をじっと見つめたかと思うと、それを再び伏せながら、いくらか上ずったような中音で言った
1,ソノウチカノジョガキュウニカオヲアゲテ、ワタシヲジットミツメタカトオモウト、ソレヲフタタビフセナガラ、イクラカウワズッタヨウナチュウオンデイッタ
2,oouiaooaiuuiaooaeeaaioioiueaaooouooeouaaiueaaaiuaauauuaouauuoeiua
0,「私、なんだか急に生きたくなったのね……」それから彼女は聞えるか聞えない位の小声で言い足した
1,「ワタシ、ナンダカキュウニイキタクナッタノネ……」ソレカラカノジョハキコエルカキコエナイイノコゴエデイイタシタ
2,aaianaaiuuiiiauauaoeoeaaaooaioeuaioeaiioooeeiiaia
0,「あなたのお蔭で……」それは、私達がはじめて出会ったもう二年前にもなる夏の頃、不意に私の口を衝いて出た、そしてそれから私が何んということもなしに口ずさむことを好んでいた、風立ちぬ、いざ生きめやも
1,「アナタノオカゲデ……」ソレハ、ワタシタチガハジメテデアッタモウニネンマエニモナルナツノコロ、フイニワタシノクチヲツイテデタ、ソシテソレカラワタシガナニントイウコトモナシニクチズサムコトヲコノンデイタ、カゼタチヌ、イザセイキメヤモ
2,aaaooaeeoeaaaiaiaaieeeauaouieaeioauauooouiiaaiouiouieeaoieoeaaaaiaaioiuoooaiiuiuauoooooeiaaeaiuiaeiieao
0,という詩句が、それきりずっと忘れていたのに、又ひょっくりと私達に蘇ってきたほどの、——云わば人生に先立った、人生そのものよりかもっと生き生きと、もっと切ないまでに愉しい日々であった
1,トイウシクガ、ソレキリズットワスレテイタノニ、マタヒョックリトワタシタチニヨミガエッテキタホドノ、——イワバジンセイニサキダッタ、ジンセイソノモノヨリカモットイキイキト、モットセツナイマデニタノシイヒビデアッタ
2,oiuiuaoeiiuoaueeiaoiaaouioaaiaiioiaeueiaoooiaaineiiaiauaineioooooiaooiiiioooeuaiaeiaoiiiieaua
0,私達はその月末に八ヶ岳山麓のサナトリウムに行くための準備をし出していた
1,ワタシタチハソノゲツマツニヤツガダケサンロクノサナトリウムニイクタメノジュンビヲシダシテイタ
2,aaiaiaooeuauiauaaeanouoaaoiuuiiuaeounioiaieia
0,私は、一寸した識合いになっている、そのサナトリウムの院長がときどき上京する機会を捉えて、其処へ出かけるまでに一度節子の病状を診て貰うことにした
1,ワタシハ、チョットシタ識アイニナッテイル、ソノサナトリウムノインチョウガトキドキジョウキョウスルキカイヲトラエテ、其処ヘデカケルマデニイチドセツコノビョウジョウヲミテモラウコトニシタ
2,aaiaooiaiiaiiaueiuooaaoiuuoinouaoioiouiouuuiaiooaeeooeeaeuaeiiioeuooououoieoauooiia
0,或る日、やっとのことで郊外にある節子の家までその院長に来て貰って、最初の診察を受けた後、「なあに大したことはないでしょう
1,アルルヒ、ヤットノコトデコウガイニアルセツコノイエマデソノインチョウニキテモラッテ、サイショノシンサツヲウケタノチ、「ナアニタイシタコトハナイデショウ
2,auuiaooooeouaiiaueuooieaeooinouiieoaueaiooinauoueaoiaaiaiiaooaaieou
0,まあ、一二年山へ来て辛抱なさるんですなあ」と病人達に言い残して忙しそうに帰ってゆく院長を、私は駅まで見送って行った
1,マア、イチニネンヤマヘキテシンボウナサルンデスナア」トビョウニンタチニイイノコシテイソガシソウニカエッテユクインチョウヲ、ワタシハエキマデミオクッテイッタ
2,aaiiieaaeieinouaaueuaaoouiaiiiiooieioaiouiaeueuuinouoaaiaeiaeiouueiua
0,私は彼から自分にだけでも、もっと正確な彼女の病態を聞かしておいて貰いたかったのだった
1,ワタシハカレカラジブンニダケデモ、モットセイカクナカノジョノビョウタイヲキカシテオイテモライタカッタノダッタ
2,aaiaaeaaiuiaeeoooeiauaaoooouaioiaieoieoaiaauaoaua
0,「しかし、こんなことは病人には言わぬようにしたまえ
1,「シカシ、コンナコトハビョウニンニハイワヌヨウニシタマエ
2,iaionaooaouiiaiauouiiaae
0,父親にはそのうち僕からもよく話そうと思うがね」院長はそんな前置きをしながら、少し気むずかしい顔つきをして節子の容態をかなり細かに私に説明して呉れた
1,チチオヤニハソノウチボクカラモヨクハナソウトオモウガネ」インチョウハソンナマエオキヲシナガラ、スコシキムズカシイカオツキヲシテセツコノヨウダイヲカナリコマカニワタシニセツメイシテクレタ
2,iioaiaoouiouaaoouaaouooouaeinouaonaaeoioiaaauoiiuuaiiaouioieeuooouaioaaioaaiaaiieueiieuea
0,それからそれを黙って聞いていた私の方をじっと見て、「君もひどく顔色が悪いじゃないか
1,ソレカラソレヲダマッテキイテイタワタシノホウヲジットミテ、「キミモヒドクカオイロガワルイジャナイカ
2,oeaaoeoaaueiieiaaaioouoioieiioiouaoioaauiaaia
0,ついでに君の身体も診ておいてやるんだったな」と私を気の毒がるように言った
1,ツイデニキミノシンタイモミテオイテヤルンダッタナ」トワタシヲキノドクガルヨウニイッタ
2,uieiiioinaioieoieauauaaoaaioioouauouiiua
0,駅から私が帰って、再び病室にはいってゆくと、父はそのまま寝ている病人の傍に居残って、サナトリウムへ出かける日取などの打ち合わせを彼女とし出していた
1,エキカラワタシガカエッテ、フタタビビョウシツニハイッテユクト、チチハソノママネテイルビョウニンノハタニイノコッテ、サナトリウムヘデカケルヒトナドノウチアワセヲカノジョトシダシテイタ
2,eiaaaaiaaeueuaaiouiuiaiueuuoiiaooaaeeiuouioaaiiooueaaoiuueeaeuioaoouiaaeoaoooiaieia
0,なんだか浮かない顔をしたまま、私もその相談に加わり出した
1,ナンダカウカナイカオヲシタママ、ワタシモソノソウダンニクワワリダシタ
2,anaauaaiaooiaaaaaioooouaiuaaiaia
0,「だが……」父はやがて何か用事でも思いついたように、立ち上がりながら、「もうこの位に良くなっているのだから、夏中だけでも行っていたら、よかりそうなものだがね」といかにも不審そうに言って、病室を出ていった
1,「ダガ……」チチハヤガテナニカヨウジデモオモイツイタヨウニ、タチアガリナガラ、「モウコノイニヨクナッテイルノダカラ、ナツチュウダケデモイッテイタラ、ヨカリソウナモノダガネ」トイカニモフシンソウニイッテ、ビョウシツヲデテイッタ
2,aaiiaaaeaiaouieoooiuiaouiaiaaiaaaouooiiouaueiuoaaaauuuaeeoiueiaaoaiouaooaaeoiaiouiouiiueouiuoeeiua
0,二人きりになると、私達はどちらからともなくふっと黙り合った
1,ニニンキリニナルト、ワタシタチハドチラカラトモナクフットダマリアッタ
2,iiiiiauoaaiaiaoiaaaooauuoaaiaua
0,それはいかにも春らしい夕暮であった
1,ソレハイカニモハルラシイユウグレデアッタ
2,oeaiaioauaiiuuueeaua
0,私はさっきからなんだか頭痛がしだしているような気がしていたが、それがだんだん苦しくなってきたので、そっと目立たぬように立ち上がると、硝子扉の方に近づいて、その一方の扉を半ば開け放ちながら、それに靠れかかった
1,ワタシハサッキカラナンダカズツウガシダシテイルヨウナキガシテイタガ、ソレガダンダンクルシクナッテキタノデ、ソットメダタヌヨウニタチアガルト、ガラストビラノホウニチカヅイテ、ソノイッポウノトビラヲナカバアケハナチナガラ、ソレニモタレカカッタ
2,aaiaaiaaanaauuuaiaieiuouaiaieiaaoeaanauuiuaueiaoeooeaauouiaiaauoaauoiaoouiiauieooiouooiaoaaaaeaaiaaaoeioaeaaua
0,そうしてしばらくそのまま私は、自分が何を考えているのかも分からない位にぼんやりして、一面にうっすらと靄の立ちこめている向うの植込みのあたりへ「いい匂がするなあ、何んの花のにおいだろう——」と思いながら、空虚な目をやっていた
1,ソウシテシバラクソノママワタシハ、ジブンガナニヲカンガエテイルノカモワカラナイイニボンヤリシテ、イチメンニウッスラト靄ノタチコメテイルムコウノウエコミノアタリヘ「イイニオイガスルナア、ナニンノハナノニオイダロウ——」トオモイナガラ、クウキョナメヲヤッテイタ
2,ouieiaauooaaaaiaiuaaioanaeeiuoaoaaaaiiionaiieiieiuuaooaoaioeeiuuououeoioaaieiiioiauuaaaioaaoioiaouoooiaaauuioaeoaueia
0,「何をしていらっしゃるの？」私の背後で、病人のすこし嗄れた声がした
1,「ナニヲシテイラッシャルノ？」ワタシノハイゴデ、ビョウニンノスコシシャガレタコエガシタ
2,aioieiaauoaaioaioeouiouoiaaeaoeaia
0,それが不意に私をそんな一種の麻痺したような状態から覚醒させた
1,ソレガフイニワタシヲソンナイッシュノマヒシタヨウナジョウタイカラカクセイサセタ
2,oeauiiaaioonaiuoaiiaouaouaiaaaueiaea
0,私は彼女の方には背中を向けたまま、いかにも何か他のことでも考えていたような、取ってつけたような調子で、「お前のことだの、山のことだの、それからそこで僕達の暮らそうとしている生活のことだのを、考えているのさ……」と途切れ途切れに言い出した
1,ワタシハカノジョノホウニハセナカヲムケタママ、イカニモナニカタノコトデモカンガエテイタヨウナ、トッテツケタヨウナチョウシデ、「オマエノコトダノ、ヤマノコトダノ、ソレカラソコデボクタチノクラソウトシテイルセイカツノコトダノヲ、カンガエテイルノサ……」トトギレトギレニイイダシタ
2,aaiaaoooouiaeaaoueaaaiaioaiaaoooeoanaeeiaouaoeueaouaouieoaeoooaoaaoooaooeaaooeouaiouaouoieiueiauoooaooanaeeiuoaooieoieiiiaia
0,が、そんなことを言い続けているうちに、私はなんだか本当にそんな事を今しがたまで考えていたような気がしてきた
1,ガ、ソンナコトヲイイツヅケテイルウチニ、ワタシハナンダカホントウニソンナコトヲイマシガタマデカンガエテイタヨウナキガシテキタ
2,aonaoooiiuueeiuuiiaaiaanaaonouionaoooiaiaaaeanaeeiaouaiaieia
0,そうだ、それから私はこんなことも考えていたようだ
1,ソウダ、ソレカラワタシハコンナコトモカンガエテイタヨウダ
2,ouaoeaaaaiaonaoooanaeeiaoua
0,——「向うへいったら、本当にいろいろな事が起るだろうなあ
1,——「ムコウヘイッタラ、ホントウニイロイロナコトガオコルダロウナア
2,uoueiuaaonouiioioaooaoouaouaa
0,……しかし人生というものは、お前がいつもそうしているように、何もかもそれに任せ切って置いた方がいいのだ
1,……シカシジンセイトイウモノハ、オマエガイツモソウシテイルヨウニ、ナニモカモソレニマカセキッテオイタホウガイイノダ
2,iaiineioiuooaoaeaiuoouieiuouiaioaooeiaaeiueoiaouaiioa
0,……そうすればきっと、私達がそれを希おうなどとは思いも及ばなかったようなものまで、私達に与えられるかも知れないのだ
1,……ソウスレバキット、ワタシタチガソレヲコイネガオウナドトハオモイモオヨバナカッタヨウナモノマデ、ワタシタチニアタエラレルカモシレナイノダ
2,ouueaioaaiaiaoeooieaouaooaooioooaaauaouaooaeaaiaiiaaeaeuaoieaioa
0,……」そんなことまで心の裡で考えながら、それには少しも自分では気がつかずに、私はかえって何んでもないように見える些細な印象の方にすっかり気をとられていたのだ
1,……」ソンナコトマデココロノウラデカンガエナガラ、ソレニハスコシモジブンデハキガツカズニ、ワタシハカエッテナニンデモナイヨウニミエルササイナインショウノホウニスッカリキヲトラレテイタノダ
2,onaooaeoooouaeanaeaaaoeiauoioiueaiauauiaaiaaeeaieoaiouiieuaaiainouoouiuaiiooaeeiaoa
0,……そんな庭面はまだほの明るかったが、気がついて見ると、部屋のなかはもうすっかり薄暗くなっていた
1,……ソンナニワメンハマダホノアカルカッタガ、キガツイテミルト、ヘヤノナカハモウスッカリウスグラクナッテイタ
2,onaiaeaaaooaauauaaiauieiuoeaoaaaouuaiuuuauaueia
0,「明りをつけようか？」私は急に気をとりなおしながら言った
1,「アカリヲツケヨウカ？」ワタシハキュウニキヲトリナオシナガライッタ
2,aaioueouaaaiaiuuiiooiaoiaaaiua
0,「まだつけないでおいて頂戴……」そう答えた彼女の声は前よりも嗄れていた
1,「マダツケナイデオイテチョウダイ……」ソウコタエタカノジョノコエハマエヨリモシャガレテイタ
2,aaueaieoieouaiouoaeaaooooeaaeoioaaeeia
0,しばらく私達は言葉もなくていた
1,シバラクワタシタチハコトバモナクテイタ
2,iaauaaiaiaooaoaueia
0,「私、すこし息ぐるしいの、草のにおいが強くて……」「じゃ、ここも締めて置こうね」私は、殆ど悲しげな調子でそう応じながら、扉の握りに手をかけて、それを引きかけた
1,「ワタシ、スコシイキグルシイノ、クサノニオイガツヨクテ……」「ジャ、ココモシメテオコウネ」ワタシハ、ホトンドカナシゲナチョウシデソウオウジナガラ、トビラノニギリニテヲカケテ、ソレヲヒキカケタ
2,aaiuoiiiuuiiouaoioiauoueaoooieeooueaaiaoonoaaieaouieououiaaaoiaoiiiieoaeeoeoiiaea
0,「あなた……」彼女の声は今度は殆ど中性的なくらいに聞えた
1,「アナタ……」カノジョノコエハコンドハホトンドチュウセイテキナクライニキコエタ
2,aaaaooooeaonoaoonouueieiauaiiioea
0,「いま、泣いていらしったんでしょう？」私はびっくりした様子で、急に彼女の方をふり向いた
1,「イマ、ナイテイラシッタンデショウ？」ワタシハビックリシタヨウスデ、キュウニカノジョノホウヲフリムイタ
2,iaaieiaiuaeouaaiaiuiiaouueiuuiaoooououiuia
0,「泣いてなんかいるものか
1,「ナイテナンカイルモノカ
2,aieanaiuooa
0,……僕を見て御覧」彼女は寝台の中から私の方へその顔を向けようともしなかった
1,……ボクヲミテゴラン」カノジョハシンダイノナカカラワタシノホウヘソノカオヲムケヨウトモシナカッタ
2,ouoieoaaooainaioaaaaaaiooueooaooueouooiaaua
0,もう薄暗くってそれとは定かに認めがたい位だが、彼女は何かをじっと見つめているらしい
1,モウウスグラクッテソレトハサダカニミトメガタイイダガ、カノジョハナニカヲジットミツメテイルラシイ
2,ouuuuauueoeoaaaaiioeaaiiaaaooaaiaoioiueeiuaii
0,しかし私がそれを気づかわしそうに自分の目で追って見ると、ただ空を見つめているきりだった
1,シカシワタシガソレヲキヅカワシソウニジブンノメデオッテミルト、タダソラヲミツメテイルキリダッタ
2,iaiaaiaoeoiuaaiouiiuoeeoeiuoaaoaoiueeiuiiaua
0,「わかっているの、私にも……さっき院長さんに何か言われていらしったのが……」私はすぐ何か答えたかったが、何んの言葉も私の口からは出て来なかった
1,「ワカッテイルノ、ワタシニモ……サッキインチョウサンニナニカイワレテイラシッタノガ……」ワタシハスグナニカコタエタカッタガ、ナニンノコトバモワタシノクチカラハデテコナカッタ
2,aaueiuoaaiioaiinouaiaiaiaeeiaiuaoaaaiauuaiaoaeaauaaaioooaoaaiouiaaaeeoaaua
0,私はただ音を立てないようにそっと扉を締めながら再び、夕暮れかけた庭面を見入り出した
1,ワタシハタダオトヲタテナイヨウニソットトビラヲシメナガラフタタビ、ユウグレカケタニワメンヲミイリダシタ
2,aaiaaaoooaeaiouioooiaoieaaauaaiuuueaeaiaeoiiiaia
0,やがて私は、私の背後に深い溜息のようなものを聞いた
1,ヤガテワタシハ、ワタシノハイゴニフカイタメイキノヨウナモノヲキイタ
2,aaeaaiaaaioaioiuaiaeiioouaoooiia
0,「御免なさい」彼女はとうとう口をきいた
1,「ゴメンナサイ」カノジョハトウトウクチヲキイタ
2,oeaaiaooaououuioiia
0,その声はまだ少し顫えを帯びていたが、前よりもずっと落着いていた
1,ソノコエハマダスコシ顫エヲオビテイタガ、マエヨリモズットオチツイテイタ
2,oooeaaauoieeooieiaaaeoiouooiuieia
0,「こんなこと気になさらないでね……
1,「コンナコトキニナサラナイデネ……
2,oaooiiaaaaiee
0,私達、これから本当に生きられるだけ生きましょうね……」私はふりむきながら、彼女がそっと目がしらに指先をあてて、そこにそれをじっと置いているのを認めた
1,ワタシタチ、コレカラホントウニイキラレルダケイキマショウネ……」ワタシハフリムキナガラ、カノジョガソットメガシラニユビサキヲアテテ、ソコニソレヲジットオイテイルノヲミトメタ
2,aaiaioeaaonouiiiaeuaeiiaoueaaiauiuiaaaaooaooeaiaiuiaioaeeooioeoiooieiuooioea
0,四月下旬の或る薄曇った朝、停車場まで父に見送られて、私達はあたかも蜜月の旅へでも出かけるように、父の前はさも愉しそうに、山岳地方へ向う汽車の二等室に乗り込んだ
1,シガツゲジュンノアルルウスクモッタアサ、テイシャジョウマデチチニミオクラレテ、ワタシタチハアタカモミツゲツノタビヘデモデカケルヨウニ、チチノマエハサモタノシソウニ、サンガクチホウヘムカウキシャノニトウシツニノリコンダ
2,iaueuoauuuuuouaaaeiaouaeiiiiouaeeaaiaiaaaaoiueuoaieeoeaeuouiiioaeaaoaoiouianauioueuauiaoiouiuioioa
0,汽車は徐かにプラットフォームを離れ出した
1,キシャハジョカニプラットフォームヲハナレダシタ
2,iaaoaiuaoouoaaeaia
0,その跡に、つとめて何気なさそうにしながら、ただ背中だけ少し前屈みにして、急に年とったような様子をして立っている父だけを一人残して
1,ソノアトニ、ツトメテナニゲナサソウニシナガラ、タダセナカダケスコシマエカガミニシテ、キュウニトシトッタヨウナヨウスヲシテタッテイルチチダケヲイチニンノコシテ
2,ooaoiuoeeaieaaouiiaaaaaeaaaeuoiaeaaiiieiuuioiouaouaouuoieaueiuiiaeoiiiooie
0,——すっかりプラットフォームを離れると、私達は窓を締めて、急に淋しくなったような顔つきをして、空いている二等室の一隅に腰を下ろした
1,——スッカリプラットフォームヲハナレルト、ワタシタチハマドヲシメテ、キュウニサビシクナッタヨウナカオツキヲシテ、アイテイルニトウシツノイチグウニコシヲオロシタ
2,uaiuaoouoaaeuoaaiaiaaooieeiuuiaiiuauaouaaouioieaieiuiouiuoiiuuioioooia
0,そうやってお互の心と心を温め合おうとでもするように、膝と膝とをぴったりとくっつけながら……風立ちぬ私達の乗った汽車が、何度となく山を攀じのぼったり、深い渓谷に沿って走ったり、又それから急に打ち展けた葡萄畑の多い台地を長いことかかって横切ったりしたのち、漸っと山岳地帯へと果てしのないような、執拗な登攀をつづけ出した頃には、空は一層低くなり、いままではただ一面に鎖ざしているように見えた真っ黒な雲が、いつの間にか離れ離れになって動き出し、それらが私達の目の上にまで圧しかぶさるようであった
1,ソウヤッテオ互ノココロトココロヲアタタメアオウトデモスルヨウニ、ヒザトヒザトヲピッタリトクッツケナガラ……カゼタチヌワタシタチノノッタキシャガ、ナンドトナクヤマヲヨジノボッタリ、フカイケイコクニソッテハシッタリ、マタソレカラキュウニウチテンケタブドウハタケノオオイダイチヲナガイコトカカッテヨコギッタリシタノチ、ヤヤットサンガクチタイヘトハテシノナイヨウナ、シツヨウナトウハンヲツヅケダシタコロニハ、ソラハイッソウヒククナリ、イママデハタダイチメンニクサリザシテイルヨウニミエタマックロナクモガ、イツノマニカハナレバナレニナッテウゴキダシ、ソレラガワタシタチノメノジョウニマデオシカブサルヨウデアッタ
2,ouaueoooooooooooaaaeaouoeouuouiiaoiaooiaiouueaaaaeaiuaaiaioouaiaaaooauaaooioouaiuaieiouioueaiuaiaaoeaaiuuiuieeauouaaeoooiaiioaaiooaaueooiuaiiaoiaaoanauiaieoaeioaiouaiuouaouaouueaiaooiaoaaiouiuuaiiaaeaaaiieiuaiaieiuouiieaauoauoaiuoaiaaaeaaeiaueuoiaioeaaaaiaioeoouiaeoiauauoueaua
0,空気もなんだか底冷えがしだした
1,クウキモナンダカソコビエガシダシタ
2,uuioanaaooieaiaia
0,上衣の襟を立てた私は、肩掛にすっかり体を埋めるようにして目をつぶっている節子の、疲れたと云うよりも、すこし興奮しているらしい顔を不安そうに見守っていた
1,ウワギノエリヲタテタワタシハ、カタカケニスッカリカラダヲウメルヨウニシテメヲツブッテイルセツコノ、ツカレタトイウヨリモ、スコシコウフンシテイルラシイカオヲフアンソウニミマモッテイタ
2,uaioeioaeaaaiaaaaeiuaiaaaoueuouiieeouuueiueuoouaeaoiuoiouoiouuieiuaiiaoouaouiiaoueia
0,彼女はときどきぼんやりと目をひらいて私の方を見た
1,カノジョハトキドキボンヤリトメヲヒライテワタシノホウヲミタ
2,aooaoioionaioeoiaieaaioouoia
0,はじめのうちは二人はその度毎に目と目で微笑みあったが、しまいにはただ不安そうに互を見合ったきり、すぐ二人とも目をそらせた
1,ハジメノウチハニニンハソノドゴトニモクトメデホホエミアッタガ、シマイニハタダフアンソウニ互ヲミアッタキリ、スグニニントモメヲソラセタ
2,aieouiaiiaoooooiouoeeooeiauaaiaiiaaauaouiooiauaiiuuiiooeooaea
0,そうして彼女はまた目を閉じた
1,ソウシテカノジョハマタメヲトジタ
2,ouieaooaaaeooia
0,「なんだか冷えてきたね
1,「ナンダカヒエテキタネ
2,anaaieeiae
0,雪でも降るのかな」「こんな四月になっても雪なんか降るの？」「うん、この辺は降らないともかぎらないのだ」まだ三時頃だというのにもうすっかり薄暗くなった窓の外へ目を注いだ
1,ユキデモフルノカナ」「コンナシガツニナッテモユキナンカフルノ？」「ウン、コノヘンハフラナイトモカギラナイノダ」マダサンジゴロダトイウノニモウスッカリウスグラクナッタマドノソトヘメヲソソイダ
2,uieouuoaaonaiauiaueouianauuouooeauaaiooaiaaioaaaaiooaoiuoiouuaiuuuauauaaooooeeoooia
0,ところどころに真っ黒な樅をまじえながら、葉のない落葉松が無数に並び出しているのに、すでに私達は八ヶ岳の裾を通っていることに気がついたが、まのあたり見える筈の山らしいものは影も形も見えなかった
1,トコロドコロニマックロナモミヲマジエナガラ、ハノナイカラマツガムスウニナラビダシテイルノニ、スデニワタシタチハヤツガダケノスソヲトオッテイルコトニキガツイタガ、マノアタリミエルハズノヤマラシイモノハカゲモカタチモミエナカッタ
2,ooooooiauoaoioaieaaaaoaiaaauauuuiaaiaieiuoiueiaaiaiaauaaeouooooueiuooiiauiaaaoaaiieuauoaaaiiooaaeoaaioieaaua
0,……汽車は、いかにも山麓らしい、物置小屋と大してかわらない小さな駅に停車した
1,……キシャハ、イカニモサンロクラシイ、モノオキコヤトタイシテカワラナイチイサナエキニテイシャシタ
2,iaaiaioanouaiioooioaoaiieaaaaiiiaaeiieiaia
0,駅には、高原療養所の印のついた法被を着た、年とった、小使が一人、私達を迎えに来ていた
1,エキニハ、コウゲンリョウヨウショノシルシノツイタハッピヲキタ、トシトッタ、コヅカイガイチニン、ワタシタチヲムカエニキテイタ
2,eiiaoueououooiuiouiaaioiaoiouaouaiaiiiaaiaiouaeiieia
