,0
2,aooiaaiiooaaiouauaaneuuaiouaaaiioaoua
0,、そのかわり顎はむろんひどく頑丈で、その助けを借りて実際に鍵を動かすことができたが、疑いもなく身体のどこかを傷つけてしまったことには気づかなかった。
1,、ソノカワリアゴハムロンヒドクガンジョウデ、ソノタスケヲカリテジッサイニカギヲウゴカスコトガデキタガ、ウタガイモナクシンタイノドコカヲキズツケテシマッタコトニハキヅカナカッタ。
2,ooaaiaoauoiouanoueooaueoaieiaiiaiouoauooaeiaauaaioauinaioooaoiuueeiauaooiaiuaaaua
0,たというのは、褐色の液体が口から流れ出し、鍵の上を流れて床へしたたり落ちたのだった。
1,タトイウノハ、カッショクノエキタイガクチカラナガレダシ、カギノウエヲナガレテユカヘシタタリオチタノダッタ。
2,aoiuoaaouoeiaiauiaaaaeaiaioueoaaeeuaeiaaioiaoaua
0,さあ、あの音が聞こえませんか」
1,サア、アノオトガキコエマセンカ」
2,aaaoooaioeaea
0,、隣室の支配人がいった。
1,、リンシツノシハイニンガイッタ。
2,iniuoiaiiaiua
0,鍵を廻していますよ」
1,カギヲマワシテイマスヨ」
2,aioaaieiauo
0,言葉は、グレゴールにとっては大いに元気づけになった。
1,コトバハ、グレゴールニトッテハオオイニゲンキヅケニナッタ。
2,ooaaueouioeaooiieniueiaua
0,、みんなが彼に声援してくれたっていいはずなのだ。
1,、ミンナガカレニセイエンシテクレタッテイイハズナノダ。
2,inaaaeieieieueaeiiauaoa
0,も母親もそうだ。
1,モハハオヤモソウダ。
2,oaaoaooua
0,グレゴール、しっかり。
1,グレゴール、シッカリ。
2,ueouiai
0,て！　鍵にしっかりとつかまれよ」
1,テ！　カギニシッカリトツカマレヨ」
2,eaiiiaiouaaeo
0,、両親も叫んでくれたっていいはずだ。
1,、リョウシンモサケンデクレタッテイイハズダ。
2,ouioaeeueaeiiaua
0,、みんなが自分の努力を緊張して見守っているのだ、と思い描きながら、できるだけの力を振りしぼって気が遠くなるほど鍵にかみついた。
1,、ミンナガジブンノドリョクヲキンチョウシテミマモッテイルノダ、トオモイエガキナガラ、デキルダケノチカラヲフリシボッテキガトオクナルホドカギニカミツイタ。
2,inaaiuooouoinouieiaoueiuoaoooieaiaaaeiuaeoiaaouiioueiaoouauooaiiaiuia
0,の回転が進行するにつれ、彼は鍵穴のまわりを踊るようにして廻っていった。
1,ノカイテンガシンコウスルニツレ、カレハカギアナノマワリヲオドルヨウニシテマワッテイッタ。
2,oaieainouuuiueaeaaiaaoaaiooououiieaaueiua
0,はただ口だけで身体をまっすぐに立てていた。
1,ハタダクチダケデシンタイヲマッスグニタテテイタ。
2,aaauiaeeinaioauuiaeeia
0,、必要に応じて鍵にぶらさがったり、つぎにまた自分の身体の重みを全部かけてそれを押し下げたりした。
1,、ヒツヨウニオウジテカギニブラサガッタリ、ツギニマタジブンノシンタイノオモミヲゼンブカケテソレヲオシサゲタリシタ。
2,iuouiouieaiiuaaauaiuiiaaiuoinaioooioenuaeeoeooiaeaiia
0,開いた鍵のぱちりという澄んだ音が、夢中だったグレゴールをはっきり目ざませた。
1,ヒライタカギノぱちりというスンダオトガ、ムチュウダッタグレゴールヲハッキリメザマセタ。
2,iaiaaioaiioiuuaooauuuauaueouoaiieaaea
0,息をつきながら、彼は自分に言い聞かせた。
1,イキヲツキナガラ、カレハジブンニイイキカセタ。
2,iiouiaaaaeaiuiiiiaea
0,これなら鍵屋はいらなかったわけだ」
1,コレナラカギヤハイラナカッタワケダ」
2,oeaaaiaaiaaauaaea
0,、ドアをすっかり開けようとして、ドアの取手の上に頭をのせた。
1,、ドアヲスッカリアケヨウトシテ、ドアノトッテノジョウニアタマヲノセタ。
2,oaouaiaeouoieoaooeoouiaaaooea
0,はこんなふうにしてドアを開けなければならなかったので、ほんとうはドアがもうかなり開いたのに、彼自身の姿はまだ外からは見えなかった。
1,ハコンナフウニシテドアヲアケナケレバナラナカッタノデ、ホントウハドアガモウカナリヒライタノニ、カレジシンノスガタハマダソトカラハミエナカッタ。
2,aonauuiieoaoaeaeeaaaaauaoeonouaoaaouaaiiaiaoiaeiiouaaaaaooaaaieaaua
0,ゆっくりとドア板のまわりを伝わって廻っていかなければならなかった。
1,ユックリトドアバンノマワリヲツタワッテマワッテイカナケレバナラナカッタ。
2,uuiooaaoaaiouaaueaaueiaaeeaaaaaua
0,、部屋へ入る前にどさりと仰向けに落ちまいと思うならば、用心してやらなければならなかった。
1,、ヘヤヘハイルマエニドサリトアオムケニオチマイトオモウナラバ、ヨウジンシテヤラナケレバナラナカッタ。
2,eaeaiuaeioaioaoueioiaiooouaaaouiieaaaeeaaaaaua
0,はまだその困難な動作にかかりきりになっていて、ほかのことに注意を向けるひまがなかったが、そのとき早くも支配人が声高く
1,ハマダソノコンナンナドウサニカカリキリニナッテイテ、ホカノコトニチュウイヲムケルヒマガナカッタガ、ソノトキハヤクモシハイニンガコエタカク
2,aaaooonaaouaiaaiiiiaueieoaoooiuuioueuiaaaauaaoooiaauoiaiiaoeaau
0,おお！」
1,オオ！」
2,oo
0,叫ぶのを聞いた——まるで風がさわぐときのように響いた——。
1,サケブノヲキイタ——マルデカゼガサワグトキノヨウニヒビイタ——。
2,aeuooiiaaueaeaaauoioouiiiia
0,支配人の姿も見たが、ドアのいちばん近くにいた支配人はぽかりと開けた口に手をあてて、まるで目に見えない一定の強さを保った力に追い払われるように、ゆっくりとあとしざりしていった。
1,シハイニンノスガタモミタガ、ドアノイチバンチカクニイタシハイニンハポカリトアケタクチニテヲアテテ、マルデメニミエナイイッテイノツヨサヲタモッタチカラニオイハラワレルヨウニ、ユックリトアトシザリシテイッタ。
2,iaiiouaaoiaaoaoiiaiauiiaiaiiaoaioaeauiieoaeeaueeiieaiieiouoaoaouaiaaioiaaaeuouiuuioaoiaiieiua
0,は——支配人がいるにもかかわらず、ゆうべからといてある逆立った髪のままでそこに立っていたが——まず両手を合わせて父親を見つめ、つぎにグレゴールのほうに二歩進み、身体のまわりにぱっと拡がったスカートのまんなかにへなへなと坐りこんでしまった。
1,ハ——シハイニンガイルニモカカワラズ、ユウベカラトイテアルサカダッタカミノママデソコニタッテイタガ——マズリョウテヲアワセテチチオヤヲミツメ、ツギニグレゴールノホウニニホススミ、シンタイノマワリニパットヒロガッタスカートノマンナカニヘナヘナトスワリコンデシマッタ。
2,aiaiiaiuioaaaauuueaaoieauaaauaaioaaeooiaueiaaauoueoaaeeiioaoiueuiiueouoouiiouuiinaioaaiiaoioauauaooanaaieaeaouaioeiaua
0,は胸へ向ってうなだれており、まったく見えなかった。
1,ハムネヘムカッテウナダレテオリ、マッタクミエナカッタ。
2,aueeuaueuaaeeoiaauieaaua
0,は敵意をこめた表情で拳を固め、まるでグレゴールを彼の部屋へ突きもどそうとするようだった。
1,ハテキイヲコメタヒョウジョウデコブシヲカタメ、マルデグレゴールヲカレノヘヤヘトッキモドソウトスルヨウダッタ。
2,aeiiooeaououeouioaaeaueueouoaeoeaeoiooououuouaua
0,、落ちつかぬ様子で居間を見廻し、つぎに両手で眼をおおうと、泣き出した。
1,、オチツカヌヨウスデイマヲミマワシ、ツギニリョウテデメヲオオウト、ナキダシタ。
2,oiuauouueiaoiaaiuiioueeeooouoaiaia
0,父親の頑強そうな大きな胸がうちふるえるのだった。
1,チチオヤノガンキョウソウナオオキナムネガウチフルエルノダッタ。
2,iioaoaniououaooiaueauiuueuoaua
0,はむこうの部屋へは入っていかず、しっかりかけ金をかけてあるドア板に内側からよりかかっていたので、彼の身体は半分しか見えず、その上にのっている斜めにかしげた頭が見えるのだった。
1,ハムコウノヘヤヘハハイッテイカズ、シッカリカケキンヲカケテアルドアバンニウチガワカラヨリカカッテイタノデ、カレノシンタイハハンブンシカミエズ、ソノジョウニノッテイルナナメニカシゲタアタマガミエルノダッタ。
2,auouoeaeaaiueiauiaiaeioaeeauoaaiuiaaaaoiaaueiaoeaeoinaiaanuiaieuooouioueiuaaeiaieaaaaaieuoaua
0,はその頭でほかの人びとのほうをのぞいていた。
1,ハソノアタマデホカノヒトビトノホウヲノゾイテイタ。
2,aooaaaeoaoioiooouoooieia
0,あいだに、あたりは前よりもずっと明るくなっていた。
1,アイダニ、アタリハマエヨリモズットアカルクナッテイタ。
2,aiaiaaiaaeoiouoaauuaueia
0,のむこう側には、向かい合って立っている限りなく長い黒灰色の建物の一部分が、はっきりと見えていた——病院なのだ——。
1,ノムコウガワニハ、ムカイアッテタッテイルカギリナクナガイクロハイイロノタテモノノイチブブンガ、ハッキリトミエテイタ——ビョウインナノダ——。
2,ououaaiauaiaueaueiuaiiauaaiuoaiiooaeoooiiuuaaiioieeiaouiaoa
0,建物の前面は規則正しく並んだ窓によってぽかりぽかりと孔をあけられていた。
1,タテモノノゼンメンハキソクタダシクナランダマドニヨッテポカリポカリトアナヲアケラレテイタ。
2,aeoooeneaiouaaiuaaaaoioeoaioaioaaoaeaeeia
0,はまだ降っていたが、一つ一つ見わけることのできるほどの大きな雨粒で、地上に落ちるしずくも一つ一つはっきりと見えた。
1,ハマダフッテイタガ、ヒトツヒトツミワケルコトノデキルホドノオオキナアマツブデ、チジョウニオチルシズクモヒトツヒトツハッキリトミエタ。
2,aaauueiaaiouiouiaeuoooeiuoooooiaaauueiouioiuiuuoiouiouaiioiea
0,の上には朝食用の食器がひどくたくさんのっていた。
1,ノジョウニハチョウショクヨウノショッキガヒドクタクサンノッテイタ。
2,oouiaouououooiaiouauaoueia
0,のは、父親にとっては朝食は一日のいちばん大切な食事で、いろいろな新聞を読みながら何時間でも引き延ばすのだった。
1,ノハ、チチオヤニトッテハチョウショクハイチニチノイチバンタイセツナショクジデ、イロイロナシンブンヲヨミナガラナニジカンデモヒキノバスノダッタ。
2,oaiioaioeaououaiiiioiiaaieuaouieioioainuooiaaaaiiaeoiioauoaua
0,まむかいの壁には、軍隊時代のグレゴールの写真がかかっている。
1,マムカイノカベニハ、グンタイジダイノグレゴールノシャシンガカカッテイル。
2,auaioaeiaunaiiaioueouoaiaaaueiu
0,の服装をして、サーベルに手をかけ、のんきな微笑を浮かべながら、自分の姿勢と軍服とに対して見る者の敬意を要求しているようだ。
1,ノフクソウヲシテ、サーベルニテヲカケ、ノンキナビショウヲウカベナガラ、ジブンノシセイトグンプクトニタイシテミルモノノケイイヲヨウキュウシテイルヨウダ。
2,ouuouoieaeuieoaeoniaiououaeaaaiuoieiounuuoiaiieiuoooeiioouiuuieiuoua
0,の間へ通じるドアは開いており、玄関のドアも開いているので、ドアの前のたたきと建物の下へ通じる階段の上のほうとが見えた。
1,ノマヘツウジルドアハヒライテオリ、ゲンカンノドアモヒライテイルノデ、ドアノマエノタタキトタテモノノシタヘツウジルカイダンノウエノホウトガミエタ。
2,oaeuuiuoaaiaieoienaooaoiaieiuoeoaoaeoaaioaeoooiaeuuiuaiaoueoouoaiea
0,それでは」
1,ソレデハ」
2,oeea
0,、グレゴールはいったが、自分が冷静さを保っているただ一人の人間なのだということをはっきりと意識していた。
1,、グレゴールハイッタガ、ジブンガレイセイサヲタモッテイルタダイチニンノニンゲンナノダトイウコトヲハッキリトイシキシテイタ。
2,ueouaiuaaiuaeieiaoaoueiuaaiiioineaoaoiuoooaiioiiiieia
0,すぐ服を着て、商品見本を荷造りし、出かけることにします。
1,スグフクヲキテ、ショウヒンミホンヲニヅクリシ、デカケルコトニシマス。
2,uuuuoieouiiooiuuiieaeuooiiau
0,がたは、私を出かけさせるつもりでしょうね？　ところで、支配人さん、ごらんのとおり、私は頑固じゃありませんし、仕事は好きなんです。
1,ガタハ、ワタシヲデカケサセルツモリデショウネ？　トコロデ、シハイニンサン、ゴランノトオリ、ワタシハガンコジャアリマセンシ、シゴトハスキナンデス。
2,aaaaaioeaeaeuuoieoueoooeiaiiaoaoooiaaiaanoaaiaeiiooauiaeu
0,旅行は楽じゃありませんが、旅行しないでは生きることはできないでしょうよ。
1,リョコウハラクジャアリマセンガ、リョコウシナイデハイキルコトハデキナイデショウヨ。
2,oouaauaaiaeaoouiaieaiiuooaeiaieouo
0,、支配人さん、どちらへいらっしゃいますか？　店へですか？　万事をありのままに伝えて下さるでしょうね？　だれだって、ちょっとのあいだ働くことができなくなることがありますが、そういうときこそ、それまでの成績を思い出して、そのあとで障害が除かれればきっとそれだけ勤勉に、それだけ精神を集中して働くだろう、ということを考えるべき時なのです。
1,、シハイニンサン、ドチラヘイラッシャイマスカ？　ミセヘデスカ？　バンジヲアリノママニツタエテクダサルデショウネ？　ダレダッテ、チョットノアイダハタラクコトガデキナクナルコトガアリマスガ、ソウイウトキコソ、ソレマデノセイセキヲオモイダシテ、ソノアトデショウガイガノゾカレレバキットソレダケキンベンニ、ソレダケセイシンヲシュウチュウシテハタラクダロウ、トイウコトヲカンガエルベキトキナノデス。
2,iaiiaoiaeiaaiauaieeeuaanioaioaaiuaeeuaaueoueaeaeoooaiaaaauooaeiauauooaaiauaouiuoioooeaeoeieioooiaieooaoeouaiaooaeeaiooeaeineioeaeeiiouuuuieaaauaouoiuoooanaeueioiaoeu
0,は実際、社長さんをとてもありがたいと思っています。
1,ハジッサイ、シャチョウサンヲトテモアリガタイトオモッテイマス。
2,aiaiaouaooeoaiaaioooueiau
0,はあなたもよくご存じのはずです。
1,ハアナタモヨクゴゾンジノハズデス。
2,aaaaoouoonioaueu
0,、両親と妹とのことも心配しています。
1,、リョウシントイモウトトノコトモシンパイシテイマス。
2,ouioiouooooooinaiieiau
0,は板ばさみになっているわけですが、きっとまた切り抜けるでしょう。
1,ハイタバサミニナッテイルワケデスガ、キットマタキリヌケルデショウ。
2,aiaaaiiaueiuaeeuaioaaiiueueou
0,でもむずかしいことになっているのに、もうこれ以上私の立場をむずかしくはしないで下さい。
1,デモムズカシイコトニナッテイルノニ、モウコレイジョウワタシノタチバヲムズカシクハシナイデクダサイ。
2,eouuaiiooiaueiuoiouoeiouaaioaiaouuaiuaiaieuaai
0,でも私の味方になって下さいませんか。
1,デモワタシノミカタニナッテクダサイマセンカ。
2,eoaaioiaaiaueuaaiaea
0,廻りのセールスマンなんて好かれません。
1,マワリノセールスマンナンテスカレマセン。
2,aaioeuuaaneuaeae
0,は私にもよくわかっています。
1,ハワタシニモヨクワカッテイマス。
2,aaaiioouaaueiau
0,はしこたまもうけて、それでいい暮しをやっている、と考えられているんです。
1,ハシコタマモウケテ、ソレデイイグラシヲヤッテイル、トカンガエラレテイルンデス。
2,aioaaoueeoeeiiuaioaueiuoanaeaeeiueu
0,、現実の姿もこうした偏見を改めるようにうながすものではないことも、私にはわかっています。
1,、ゲンジツノスガタモコウシタヘンケンヲアラタメルヨウニウナガスモノデハナイコトモ、ワタシニハワカッテイマス。
2,eniuouaaoouiaeneoaaaeuouiuaauooeaaioooaaiiaaaueiau
0,、支配人さん、あなたはほかの店員たちよりも事情をよく見抜いておられます。
1,、シハイニンサン、アナタハホカノテンインタチヨリモジジョウヲヨクミヌイテオラレマス。
2,iaiiaaaaaoaoeniaioioiouoouiuieoaeau
0,、それどころか、ないしょの話ですが、社長自身よりもよく見抜いておられるんです。
1,、ソレドコロカ、ナイショノハナシデスガ、シャチョウジシンヨリモヨクミヌイテオラレルンデス。
2,oeoooaaiooaaieuaaouiioioouiuieoaeueu
0,は事業主としての立場があるため、判断を下す場合に一人の使用人にとって不利なまちがいを犯すものなんです。
1,ハジギョウヌシトシテノタチバガアルタメ、ハンダンヲクダスバアイニイチニンノシヨウニンニトッテフリナマチガイヲオカスモノナンデス。
2,aiouuioieoaiaaauaeanaouauaaiiiiioiouiioeuiaaiaiooauooaeu
0,もよくご存じのように、ほとんど一年じゅう店の外にいる旅廻りのセールスマンは、かげ口や偶然やいわれのない苦情の犠牲になりやすく、そうしたものを防ぐことはまったくできないんです。
1,モヨクゴゾンジノヨウニ、ホトンドイチネンジュウテンノソトニイルタビマワリノセールスマンハ、カゲクチヤグウゼンヤイワレノナイクジョウノギセイニナリヤスク、ソウシタモノヲフセグコトハマッタクデキナインデス。
2,oouoonioouioonoiieuueoooiiuaiaaioeuuaaaeuiauueaiaeoaiuouoieiiaiauuouiaoooueuooaaaueiaieu
0,、そういうことの多くは全然耳に入ってこず、ただ疲れはてて旅を終えて帰宅したときにだけ、原因なんかもうわからないような悪い結果を自分の身体に感じることができるんですからね。
1,、ソウイウコトノオオクハゼンゼンミミニハイッテコズ、タダツカレハテテタビヲオエテキタクシタトキニダケ、ゲンインナンカモウワカラナイヨウナワルイケッカヲジブンノシンタイニカンジルコトガデキルンデスカラネ。
2,ouiuooooouaeneiiiaiueouaauaeaeeaiooeeiauiaoiiaeenianaouaaaaiouaauieaoiuoinaiianiuooaeiueuaae
0,さん、どうかお帰りになる前には、少なくとも私の申し上げたほんの一部分だけでももっともだ、と思って下すっていることを見せて下さるような言葉を一ことおっしゃって下さい」
1,サン、ドウカオカエリニナルマエニハ、スクナクトモワタシノモウシアゲタホンノイチブブンダケデモモットモダ、トオモッテシタスッテイルコトヲミセテクダサルヨウナコトバヲイチコトオッシャッテクダサイ」
2,aouaoaeiiauaeiauuauooaaioouiaeaonoiiuuaeeooooaoooueiauueiuoooieeuaauouaooaoiioooaueuaai
0,支配人は、グレゴールの最初の言葉を聞くと早くも身体をそむけ、ただぴくぴく動く肩越しに、唇をそっくり返らしてグレゴールのほうを見返るだけだった。
1,シハイニンハ、グレゴールノサイショノコトバヲキクトハヤクモシンタイヲソムケ、タダピクピクウゴクカタゴシニ、クチビルヲソックリカエラシテグレゴールノホウヲミカエルダケダッタ。
2,iaiiaueouoaiooooaoiuoaauoinaiooueaaiuiuuouaaoiiuiiuoouiaeaieueouoouoiaeuaeaua
0,、グレゴールがしゃべっているあいだじゅう、一瞬のあいだもじっと立ってはいず、グレゴールから眼をはなさずにドアのほうへ遠ざかっていくのだった。
1,、グレゴールガシャベッテイルアイダジュウ、イッシュンノアイダモジットタッテハイズ、グレゴールカラメヲハナサズニドアノホウヘトオザカッテイクノダッタ。
2,ueouaaeueiuaiauuiuoaiaoioaueaiuueouaaeoaaauioaooueooaaueiuoaua
0,はいっても、まるでこの部屋を出ていってはならないという秘密の命令でもあるかのように、急がずにじわじわと離れていく。
1,ハイッテモ、マルデコノヘヤヲデテイッテハナラナイトイウヒミツノメイレイデモアルカノヨウニ、イソガズニジワジワトハナレテイク。
2,aiueoaueooeaoeeiueaaaaioiuiiuoeieieoauaoouiioauiiaiaoaaeeiu
0,はついに玄関の間までいった。
1,ハツイニゲンカンノママデイッタ。
2,auiienaoaaeiua
0,、彼が最後の一足を居間から引き抜いたすばやい動作を見たならば、この人はそのときかかとにやけどをしたのだ、と思いかねないほどだった。
1,、カレガサイゴノヒトアシヲイマカラヒキヌイタスバヤイドウサヲミタナラバ、コノヒトハソノトキカカトニヤケドヲシタノダ、トオモイカネナイホドダッタ。
2,aeaaiooioaioiaaaiiuiauaaiouaoiaaaaooioaoooiaaoiaeooiaoaoooiaeaiooaua
0,、玄関の間では、右手をぐっと階段のほうにのばし、まるで階段ではこの世のものではない救いが自分を待ってくれているのだ、というような恰好だった。
1,、ゲンカンノマデハ、ミギテヲグットカイダンノホウニノバシ、マルデカイダンデハコノヨノモノデハナイスクイガジブンヲマッテクレテイルノダ、トイウヨウナカッコウダッタ。
2,enaoaeaiieouoaiaoouioaiaueaiaeaooooooeaaiuuiaiuoaueueeiuoaoiuouaaouaua
0,をどんなことがあってもこんな気分で立ち去らせてはならない。
1,ヲドンナコトガアッテモコンナキブンデタチサラセテハナラナイ。
2,oonaooaaueoonaiueaiaaeeaaaai
0,ことをやったら店における自分の地位はきっとぎりぎりまであぶなくなるにちがいない、とグレゴールは見て取った。
1,コトヲヤッタラミセニオケルジブンノチイハキットギリギリマデアブナクナルニチガイナイ、トグレゴールハミテトッタ。
2,oooauaaieioeuiuoiiaioiiiiaeauauauiiaiaioueouaieoua
0,にはそうしたことが彼ほどにはわかっていないのだ。
1,ニハソウシタコトガカレホドニハワカッテイナイノダ。
2,iaouiaooaaeooiaaaueiaioa
0,は永年のうちに、グレゴールはこの店で一生心配がないのだ、という確信を築き上げてしまっているし、おまけに今は当面の心配ごとにあんまりかかりきりになっているので、先のことなど念頭にはない始末だった。
1,ハエイネンノウチニ、グレゴールハコノミセデイッショウシンパイガナイノダ、トイウカクシンヲキズキアゲテシマッテイルシ、オマケニイマハトウメンノシンパイゴトニアンマリカカリキリニナッテイルノデ、サキノコトナドネントウニハナイシマツダッタ。
2,aeieouiiueouaooieeiouinaiaaioaoiuauioiuiaeeiaueiuioaeiiaaoueoinaiooianaiaaiiiiaueiuoeaioooaoenouiaaiiauaua
0,、グレゴールはこの先のことを心配したのだ。
1,、グレゴールハコノサキノコトヲシンパイシタノダ。
2,ueouaooaiooooinaiiaoa
0,を引きとめ、なだめ、確信させ、最後には味方にしなければならない。
1,ヲヒキトメ、ナダメ、カクシンサセ、サイゴニハミカタニシナケレバナラナイ。
2,oiioeaaeauiaeaioiaiaaiiaeeaaaai
0,と家族との未来はなんといってもそのことにかかっているのだ！　ああ、妹がこの場にいてくれたらいいのに！　妹はりこう者だ。
1,トカゾクトノミライハナントイッテモソノコトニカカッテイルノダ！　アア、イモウトガコノバニイテクレタライイノニ！　イモウトハリコウシャダ。
2,oaouooiaiaanoiueoooooiaaueiuoaaaiouoaooaiieueaaiioiiouoaiouaa
0,も、グレゴールが落ちつき払って仰向けに寝ていたとき、泣いていた。
1,モ、グレゴールガオチツキバラッテアオムケニネテイタトキ、ナイテイタ。
2,oueouaoiuiaaueaoueieeiaoiaieia
0,、女には甘いあの支配人も、妹にくどかれれば意見を変えるだろう。
1,、オンナニハアマイアノシハイニンモ、イモウトニクドカレレバイケンヲカエルダロウ。
2,onaiaaaiaoiaiioiouoiuoaeeaieoaeuaou
0,なら玄関のドアを閉め、玄関の間で支配人の驚きを何とかなだめたことだろう。
1,ナラゲンカンノドアヲシメ、ゲンカンノマデシハイニンノオドロキヲナニトカナダメタコトダロウ。
2,aaenaooaoieenaoaeiaiiooooioaioaaaeaooaou
0,、妹はちょうど居合わせず、グレゴール自身がやらなければならないのだ。
1,、イモウトハチョウドイアワセズ、グレゴールジシンガヤラナケレバナラナイノダ。
2,iouoaouoiaaeuueouiiaaaaeeaaaaioa
0,、身体を動かす自分の現在の能力がどのくらいあるかもまだ全然わからないということを忘れ、また自分の話はおそらくは今度もきっと相手に聞き取ってはもらえないだろうということも忘れて、ドア板から離れ、開いている戸口を通って身体をずらしていき、支配人のところへいこうとした。
1,、シンタイヲウゴカスジブンノゲンザイノノウリョクガドノクライアルカモマダゼンゼンワカラナイトイウコトヲワスレ、マタジブンノハナシハオソラクハコンドモキットアイテニキキトッテハモラエナイダロウトイウコトモワスレテ、ドアバンカラハナレ、ヒライテイルトグチヲトオッテシンタイヲズラシテイキ、シハイニンノトコロヘイコウトシタ。
2,inaiouoauiuoenaioououaoouaiauaoaaeneaaaaioiuoooaueaaiuoaaiaooauaonooioaieiiioueaoaeaiaouoiuoooaueeoaaaaaaeiaieiuouioooueinaiouaieiiiaiiooooeiouoia
0,はもう玄関の前のたたきにある手すりに滑稽な恰好で両手でしがみついていたのだった。
1,ハモウゲンカンノマエノタタキニアルテスリニコッケイナカッコウデリョウテデシガミツイテイタノダッタ。
2,aouenaoaeoaaiiaueuiioeiaaoueoueeiaiuieiaoaua
0,、グレゴールはたちまち、何かつかまるものを求めながら小さな叫びを上げて、たくさんの小さな脚を下にしたままばたりと落ちた。
1,、グレゴールハタチマチ、ナニカツカマルモノヲモトメナガラチイサナサケビヲアゲテ、タクサンノチイサナアシヲシタニシタママバタリトオチタ。
2,ueouaaiaiaiauaauoooooeaaaiiaaaeioaeeauaoiiaaaioiaiiaaaaaiooia
0,なるかならぬときに、彼はこの朝はじめて身体が楽になるのを感じた。
1,ナルカナラヌトキニ、カレハコノアサハジメテシンタイガラクニナルノヲカンジタ。
2,auaaauoiiaeaooaaaieeinaiaauiauooania
0,の小さな脚はしっかと床を踏まえていた。
1,ノチイサナアシハシッカトユカヲフマエテイタ。
2,oiiaaaiaiaouaouaeeia
0,の脚は完全に思うままに動くのだ。
1,ノアシハカンゼンニオモウママニウゴクノダ。
2,oaiaaneioouaaiuouoa
0,に気づくと、うれしかった。
1,ニキヅクト、ウレシカッタ。
2,iiuuoueiaua
0,の脚は、彼がいこうとするほうへ彼を運んでいこうとさえするのだった。
1,ノアシハ、カレガイコウトスルホウヘカレヲハコンデイコウトサエスルノダッタ。
2,oaiaaeaiououuoueaeoaoeiouoaeuuoaua
0,彼は早くも、いっさいの悩みはもうこれですっかり解消するばかりになったぞ、と思った。
1,カレハハヤクモ、イッサイノナヤミハモウコレデスッカリカイショウスルバカリニナッタゾ、トオモッタ。
2,aeaaauoiaioaaiaouoeeuaiaiouuuaaiiauaooooua
0,、その瞬間、抑えた動きのために身体をぶらぶらゆすりながら、母親からいくらも離れていないところで母親とちょうど向かい合って床の上に横たわったときに、まったく放心状態にあるように見えた母親ががばと高く跳び上がり、両腕を大きく拡げ、手の指をみんな開いて、叫んだのだった。
1,、ソノシュンカン、オサエタウゴキノタメニシンタイヲブラブラユスリナガラ、ハハオヤカライクラモハナレテイナイトコロデハハオヤトチョウドムカイアッテユカノジョウニヨコタワッタトキニ、マッタクホウシンジョウタイニアルヨウニミエタハハオヤガガバトタカクトビアガリ、リョウウデヲオオキクヒロゲ、テノユビヲミンナヒライテ、サケンダノダッタ。
2,oounaoaeauoioaeiinaiouauauuiaaaaaoaaaiuaoaaeeiaioooeaaoaoououaiaueuaoouiooaauaoiiaauouiouaiiauouiieaaaoaaaaoaauoiaaiouueoooiuioeeouioinaiaieaeaoaua
0,助けて！　どうか助けて！」
1,タスケテ！　ドウカタスケテ！」
2,aueeouaauee
0,グレゴールをよく見ようとするかのように、頭を下に向けていたのだが、その恰好とは逆に思わず知らずうしろへすたすたと歩いていった。
1,グレゴールヲヨクミヨウトスルカノヨウニ、アタマヲシタニムケテイタノダガ、ソノカッコウトハギャクニオモワズシラズウシロヘスタスタトアルイテイッタ。
2,ueouoouiououuaoouiaaaoiaiueeiaoaaooaouoaiauiooauiauuioeuauaoauieiua
0,のうしろには食事の用意がしてあるテーブルがあることを忘れてしまっていた。
1,ノウシロニハショクジノヨウイガシテアルテーブルガアルコトヲワスレテシマッテイタ。
2,ouioiaouioouiaieaueuuaauoooaueeiaueia
0,、テーブルのところへいきつくと、放心したようになって急いでそれに腰を下ろし、自分のすぐそばでひっくり返った大きなコーヒー・ポットからだくだくコーヒーが絨毯の上へこぼれ落ちるのにも全然気づかない様子だった。
1,、テーブルノトコロヘイキツクト、ホウシンシタヨウニナッテイソイデソレニコシヲオロシ、ジブンノスグソバデヒックリカエッタオオキナコーヒー・ポットカラダクダクコーヒーガジュウタンノウエヘコボレオチルノニモゼンゼンキヅカナイヨウスダッタ。
2,euuooooeiiuuoouiiaouiaueioieoeioioooiiuouuoaeiuiaeuaooiaoiooaaauauoiauuaoueeooeoiuoioeneiuaaiouuaua
0,お母さん、お母さん」
1,オカアサン、オカアサン」
2,oaaaoaaa
0,、グレゴールは低い声で言い、母親のほうを見上げた。
1,、グレゴールハヒクイコエデイイ、ハハオヤノホウヲミアゲタ。
2,ueouaiuioeeiiaaoaoouoiaea
0,、支配人のことはまったく彼の念頭から去っていた。
1,、シハイニンノコトハマッタクカレノネントウカラサッテイタ。
2,iaiioooaaauaeoenouaaaueia
0,かわり、流れるコーヒーをながめて、何度か顎をぱくぱく動かさないではいられなかった。
1,カワリ、ナガレルコーヒーヲナガメテ、ナンドカアゴヲパクパクウゴカサナイデハイラレナカッタ。
2,aaiaaeuoioaaeeaoaaooauauuoaaaieaiaeaaua
0,を見て母親は改めて大きな叫び声を上げ、テーブルから逃げ出し、かけていった父親の両腕のなかに倒れてしまった。
