,0
1,ケレドモダンダンキヲツケテミルト、ソノキレイナミズハ、ガラスヨリモスイソヨリモスキトオッテ、トキドキメノカゲンカ、チラチラムラサキイロノコマカナナミヲタテタリ、ニジノヨウニギラットヒカッタリシナガラ、コエモナクドンドンナガレテイキ、ノハラニハアッチニモコッチニモ、リンコウノサンカクシルベガ、ウツクシクタッテイタノデス
2,eeooanaioueeiuoooieiaiuaaauoiouiooiouiooueoioieoaeaiaiauaaiioooaaaaioaeaiiioouiiaoiauaiiaaaoeoauonoaaeeiioaaiaaiiooiioinouoaauiueauuuiuaueiaoeu
0,遠いものは小さく、近いものは大きく、遠いものは橙や黄いろではっきりし、近いものは青白く少しかすんで、あるいは三角形、あるいは四辺形、あるいは電や鎖の形、さまざまにならんで、野原いっぱいに光っているのでした
1,トオイモノハチイサク、チカイモノハオオキク、トオイモノハダイダイヤキイロデハッキリシ、チカイモノハアオジロクスコシカスンデ、アルイハサンカッケイ、アルイハヨンヘンガタ、アルイハデンヤクサリノカタチ、サマザマニナランデ、ノハライッパイニヒカッテイルノデシタ
2,ooiooaiiauiaiooaooiuooiooaaiaiaiioeaiiiiaiooaaoiouuoiaueauiaanaeiauiaoeaaauiaeauaioaaiaaaaiaaeoaaiaiiiaueiuoeia
0,ジョバンニは、まるでどきどきして、頭をやけに振りました
1,ジョバンニハ、マルデドキドキシテ、アタマヲヤケニフリマシタ
2,oaniaaueoioiieaaaoaeiuiaia
0,するとほんとうに、そのきれいな野原じゅうの青や橙や、いろいろかがやく三角標も、てんでに息をつくように、ちらちらゆれたり顫えたりしました
1,スルトホントウニ、ソノキレイナノハラジュウノアオヤダイダイヤ、イロイロカガヤクサンカクシルベモ、テンデニイキヲツクヨウニ、チラチラユレタリ顫エタリシマシタ
2,uuoonouiooieiaoaauuoaoaaiaiaioioaaauaauiueoeneiiiouuouiiaiaueaieeaiiaia
0,「ぼくはもう、すっかり天の野原に来た」ジョバンニは言いました
1,「ボクハモウ、スッカリテンノノハラニキタ」ジョバンニハイイマシタ
2,ouaouuaieooaaiiaoaniaiiaia
0,「それに、この汽車石炭をたいていないねえ」ジョバンニが左手をつき出して窓から前の方を見ながら言いました
1,「ソレニ、コノキシャセキタンヲタイテイナイネエ」ジョバンニガヒダリテヲツキダシテマドカラマエノホウヲミナガライイマシタ
2,oeiooiaeiaoaieiaieeoaniaiaieouiaieaoaaaeoouoiaaaiiaia
0,「アルコールか電気だろう」カムパネルラが言いました
1,「アルコールカデンキダロウ」カムパネルラガイイマシタ
2,auouaeniaouauaeuaaiiaia
0,するとちょうど、それに返事するように、どこか遠くの遠くのもやのもやの中から、セロのようなごうごうした声がきこえて来ました
1,スルトチョウド、ソレニヘンジスルヨウニ、ドコカトオクノトオクノモヤノモヤノナカカラ、セロノヨウナゴウゴウシタコエガキコエテキマシタ
2,uuoouooeieniuuouiooaoouooouooaooaoaaaaeooouaououiaoeaioeeiaia
0,「ここの汽車は、スティームや電気でうごいていない
1,「ココノキシャハ、スティームヤデンキデウゴイテイナイ
2,oooiaaueiuaenieuoieiai
0,ただうごくようにきまっているからうごいているのだ
1,タダウゴクヨウニキマッテイルカラウゴイテイルノダ
2,aauououiiaueiuaauoieiuoa
0,ごとごと音をたてていると、そうおまえたちは思っているけれども、それはいままで音をたてる汽車にばかりなれているためなのだ」「あの声、ぼくなんべんもどこかできいた」「ぼくだって、林の中や川で、何べんも聞いた」ごとごとごとごと、その小さなきれいな汽車は、そらのすすきの風にひるがえる中を、天の川の水や、三角点の青じろい微光の中を、どこまでもどこまでもと、走って行くのでした
1,ゴトゴトオトヲタテテイルト、ソウオマエタチハオモッテイルケレドモ、ソレハイママデオトヲタテルキシャニバカリナレテイルタメナノダ」「アノコエ、ボクナンベンモドコカデキイタ」「ボクダッテ、ハヤシノナカヤカワデ、ナニベンモキイタ」ゴトゴトゴトゴト、ソノチイサナキレイナキシャハ、ソラノススキノカゼニヒルガエルナカヲ、ソラノカワノミズヤ、サンカクテンノアオジロイビコウノナカヲ、ドコマデモドコマデモト、ハシッテイクノデシタ
2,oooooooaeeiuoouoaeaiaooueiueeoooeaiaaeoooaeuiaiaaiaeeiuaeaoaaooeouaneoooaeiiaouaeaaioaaaaaeaieoiiaooooooooooiiaaieiaiaaoaouuioaeiiuaeuaaooaoaaoiuaanaueoaoioiiouoaaoooaeoooaeooaiueiuoeia
0,「ああ、りんどうの花が咲いている
1,「アア、リンドウノハナガサイテイル
2,aainouoaaaaieiu
0,もうすっかり秋だねえ」カムパネルラが、窓の外を指さして言いました
1,モウスッカリアキダネエ」カムパネルラガ、マドノソトヲユビサシテイイマシタ
2,ouuaiaiaeeauaeuaaaooooouiaieiiaia
0,線路のへりになったみじかい芝草の中に、月長石ででも刻まれたような、すばらしい紫のりんどうの花が咲いていました
1,センロノヘリニナッタミジカイシバクサノナカニ、ツキチョウセキデデモキザマレタヨウナ、スバラシイムラサキノリンドウノハナガサイテイマシタ
2,enooeiiauaiiaiiauaoaaiuioueieeoiaaeaouauaaiiuaaioinouoaaaaieiaia
0,「ぼく飛びおりて、あいつをとって、また飛び乗ってみせようか」ジョバンニは胸をおどらせて言いました
1,「ボクトビオリテ、アイツヲトッテ、マタトビノッテミセヨウカ」ジョバンニハムネヲオドラセテイイマシタ
2,ouoioieaiuooueaaoioueieouaoaniaueoooaeeiiaia
0,「もうだめだ
1,「モウダメダ
2,ouaea
0,あんなにうしろへ行ってしまったから」カムパネルラが、そう言ってしまうかしまわないうち、次のりんどうの花が、いっぱいに光って過ぎて行きました
1,アンナニウシロヘイッテシマッタカラ」カムパネルラガ、ソウイッテシマウカシマワナイウチ、ツギノリンドウノハナガ、イッパイニヒカッテスギテイキマシタ
2,anaiuioeiueiauaaaauaeuaaouiueiauaiaaaiuiuioinouoaaaiaiiiaueuieiiaia
0,と思ったら、もう次から次から、たくさんのきいろな底をもったりんどうの花のコップが、湧くように、雨のように、眼の前を通り、三角標の列は、けむるように燃えるように、いよいよ光って立ったのです
1,トオモッタラ、モウツギカラツギカラ、タクサンノキイロナソコヲモッタリンドウノハナノコップガ、ワクヨウニ、アメノヨウニ、メノマエヲトオリ、サンカクシルベノレツハ、ケムルヨウニモエルヨウニ、イヨイヨヒカッテタッタノデス
2,ooouaaouuiaauiaaauaoiioaoooouainouoaaoouaauouiaeoouieoaeoooianauiueoeuaeuuouioeuouiioioiaueauaoeu
0,七　北十字とプリオシン海岸「おっかさんは、ぼくをゆるしてくださるだろうか」いきなり、カムパネルラが、思い切ったというように、少しどもりながら、せきこんで言いました
1,ナナ　キタジュウジトプリオシンカイガン「オッカサンハ、ボクヲユルシテクダサルダロウカ」イキナリ、カムパネルラガ、オモイキッタトイウヨウニ、スコシドモリナガラ、セキコンデイイマシタ
2,aaiauuiouioiaiaoaaaououuieuaauaouaiiaiauaeuaaooiiuaoiuouiuoiooiaaaeioeiiaia
0,ジョバンニは、（ああ、そうだ、ぼくのおっかさんは、あの遠い一つのちりのように見える橙いろの三角標のあたりにいらっしゃって、いまぼくのことを考えているんだった）と思いながら、ぼんやりしてだまっていました
1,ジョバンニハ、（アア、ソウダ、ボクノオッカサンハ、アノトオイヒトツノチリノヨウニミエルダイダイイロノサンカクシルベノアタリニイラッシャッテ、イマボクノコトヲカンガエテイルンダッタ）トオモイナガラ、ボンヤリシテダマッテイマシタ
2,oaniaaaouaouooaaaaoooiiouoiioouiieuaiaiiooaauiueoaaiiiaaueiaouooooanaeeiuauaoooiaaaonaiieaaueiaia
0,「ぼくはおっかさんが、ほんとうに幸になるなら、どんなことでもする
1,「ボクハオッカサンガ、ホントウニコウニナルナラ、ドンナコトデモスル
2,ouaoaaaonouiouiauaaonaooeouu
0,けれども、いったいどんなことが、おっかさんのいちばんの幸なんだろう」カムパネルラは、なんだか、泣きだしたいのを、一生けん命こらえているようでした
1,ケレドモ、イッタイドンナコトガ、オッカサンノイチバンノコウナンダロウ」カムパネルラハ、ナンダカ、ナキダシタイノヲ、イッショウケンメイコラエテイルヨウデシタ
2,eeooiaionaooaoaaoiiaoouaaouauaeuaaanaaaiaiaiooioueneioaeeiuoueia
0,「きみのおっかさんは、なんにもひどいことないじゃないの」ジョバンニはびっくりして叫びました
1,「キミノオッカサンハ、ナンニモヒドイコトナイジャナイノ」ジョバンニハビックリシテサケビマシタ
2,iiooaaaanioioiooaiaaiooaniaiuiieaeiaia
0,「ぼくわからない
1,「ボクワカラナイ
2,ouaaaai
0,けれども、誰だって、ほんとうにいいことをしたら、いちばん幸なんだねえ
1,ケレドモ、ダレダッテ、ホントウニイイコトヲシタラ、イチバンコウナンダネエ
2,eeooaeaeonouiiioooiaaiiaouaaee
0,だから、おっかさんは、ぼくをゆるしてくださると思う」カムパネルラは、なにかほんとうに決心しているように見えました
1,ダカラ、オッカサンハ、ボクヲユルシテクダサルトオモウ」カムパネルラハ、ナニカホントウニケッシンシテイルヨウニミエマシタ
2,aaaoaaaououuieuaauooouauaeuaaaiaonouieiieiuouiieaia
0,にわかに、車のなかが、ぱっと白く明るくなりました
1,ニワカニ、クルマノナカガ、パットシロクアカルクナリマシタ
2,iaaiuuaoaaaaoiouaauuaiaia
0,見ると、もうじつに、金剛石や草の露やあらゆる立派さをあつめたような、きらびやかな銀河の河床の上を、水は声もなくかたちもなく流れ、その流れのまん中に、ぼうっと青白く後光の射した一つの島が見えるのでした
1,ミルト、モウジツニ、コンゴウセキヤクサノロヤアラユルリッパサヲアツメタヨウナ、キラビヤカナギンガノカショウノウエヲ、ミズハコエモナクカタチモナクナガレ、ソノナガレノマンナカニ、ボウットアオジロクゴコウノサシタヒトツノシマガミエルノデシタ
2,iuoouiuionoueiauaooaaauuiaaoaueaouaiaiaaainaoaououeoiuaoeoauaaioauaaeooaaeoanaaiouoaoiouoouoaiaiouoiaaieuoeia
0,その島の平らないただきに、立派な眼もさめるような、白い十字架がたって、それはもう、凍った北極の雲で鋳たといったらいいか、すきっとした金いろの円光をいただいて、しずかに永久に立っているのでした
1,ソノシマノタイラナイタダキニ、リッパナメモサメルヨウナ、シロイジュウジカガタッテ、ソレハモウ、コオッタホッキョクノクモデイタトイッタライイカ、スキットシタキンイロノエンコウヲイタダイテ、シズカニエイキュウニタッテイルノデシタ
2,ooiaoaiaaiaaiiiaaeoaeuouaioiuuiaaaueoeaouoouaoououoeiaoiuaaiiauioiainiooenouoiaaieiuaieiiuuiaueiuoeia
0,「ハレルヤ、ハレルヤ」前からもうしろからも声が起こりました
1,「ハレルヤ、ハレルヤ」マエカラモウシロカラモコエガオコリマシタ
2,aeuaaeuaaeaaouioaaooeaooiaia
0,ふりかえって見ると、車室の中の旅人たちは、みなまっすぐにきもののひだを垂れ、黒いバイブルを胸にあてたり、水晶の数珠をかけたり、どの人もつつましく指を組み合わせて、そっちに祈っているのでした
1,フリカエッテミルト、クルマシツノナカノタビビトタチハ、ミナマッスグニキモノノヒダヲシダレ、クロイバイブルヲムネニアテタリ、スイショウノジュズヲカケタリ、ドノヒトモツツマシクユビヲクミアワセテ、ソッチニイノッテイルノデシタ
2,uiaeueiuouuaiuoaaoaiioaiaiaauuiioooiaoiaeuoiaiuuoueiaeaiuiououuoaeaiooioouuaiuuiouiaaeeoiiioueiuoeia
0,思わず二人ともまっすぐに立ちあがりました
1,オモワズニニントモマッスグニタチアガリマシタ
2,ooauiiooauuiaiaaiaia
0,カムパネルラの頬は、まるで熟した苹果のあかしのようにうつくしくかがやいて見えました
1,カムパネルラノホオハ、マルデジュクシタリンゴノアカシノヨウニウツクシクカガヤイテミエマシタ
2,auaeuaoooaaueuuiainooaaioouiuuuiuaaaieieaia
0,そして島と十字架とは、だんだんうしろの方へうつって行きました
1,ソシテシマトジュウジカトハ、ダンダンウシロノホウヘウツッテイキマシタ
2,oieiaouuiaoaanauioooueuuueiiaia
0,向こう岸も、青じろくぼうっと光ってけむり、時々、やっぱりすすきが風にひるがえるらしく、さっとその銀いろがけむって、息でもかけたように見え、また、たくさんのりんどうの花が、草をかくれたり出たりするのは、やさしい狐火のように思われました
1,ムコウギシモ、アオジロクボウットヒカッテケムリ、トキドキ、ヤッパリススキガカゼニヒルガエルラシク、サットソノギンイロガケムッテ、イキデモカケタヨウニミエ、マタ、タクサンノリンドウノハナガ、クサヲカクレタリデタリスルノハ、ヤサシイキツネビノヨウニオモワレマシタ
2,uouiioaoiououoiaueeuioioiaaiuuiaaeiiuaeuaiuaoooinioaeuueiieoaeaouiieaaauaoinouoaaauaoaueaieaiuuoaaaiiiueioouiooaeaia
0,それもほんのちょっとの間、川と汽車との間は、すすきの列でさえぎられ、白鳥の島は、二度ばかり、うしろの方に見えましたが、じきもうずうっと遠く小さく、絵のようになってしまい、またすすきがざわざわ鳴って、とうとうすっかり見えなくなってしまいました
1,ソレモホンノチョットノマ、カワトキシャトノマハ、ススキノレツデサエギラレ、ハクチョウノシマハ、ニドバカリ、ウシロノホウニミエマシタガ、ジキモウズウットトオクチイサク、エノヨウニナッテシマイ、マタススキガザワザワナッテ、トウトウスッカリミエナクナッテシマイマシタ
2,oeoonooooaaaoiaooaauuioeueaeiaeauouoiaaioaaiuiooouiieaiaaiiouuuooouiiaueoouiaueiaiaauuiaaaaaaueououuaiieauaueiaiaia
0,ジョバンニのうしろには、いつから乗っていたのか、せいの高い、黒いかつぎをしたカトリックふうの尼さんが、まんまるな緑の瞳を、じっとまっすぐに落として、まだ何かことばか声かが、そっちから伝わって来るのを、虔んで聞いているというように見えました
1,ジョバンニノウシロニハ、イツカラノッテイタノカ、セイノタカイ、クロイカツギヲシタカトリックフウノアマサンガ、マンマルナミドリノヒトミヲ、ジットマッスグニオトシテ、マダナニカコトバカセイカガ、ソッチカラツタワッテクルノヲ、ケンンデキイテイルトイウヨウニミエマシタ
2,oaniouioiaiuaaoueiaoaeioaaiuoiauioiaaoiuuuoaaaaanauaioioioioioauuiooieaaaiaooaaeiaaoiaauaaueuuooeneiieiuoiuouiieaia
0,旅人たちはしずかに席に戻り、二人も胸いっぱいのかなしみに似た新しい気持ちを、何気なくちがった語で、そっと談し合ったのです
1,タビビトタチハシズカニセキニモドリ、ニニンモムネイッパイノカナシミニニタアタラシイキモチヲ、ナニゲナクチガッタカタリデ、ソットダンシアッタノデス
2,aiioaiaiuaieiiooiiioueiaioaaiiiiaaaaiiioioaieauiauaaaieooaiauaoeu
0,「もうじき白鳥の停車場だねえ」「ああ、十一時かっきりには着くんだよ」早くも、シグナルの緑の燈と、ぼんやり白い柱とが、ちらっと窓のそとを過ぎ、それから硫黄のほのおのようなくらいぼんやりした転てつ機の前のあかりが窓の下を通り、汽車はだんだんゆるやかになって、まもなくプラットホームの一列の電燈が、うつくしく規則正しくあらわれ、それがだんだん大きくなってひろがって、二人はちょうど白鳥停車場の、大きな時計の前に来てとまりました
1,「モウジキハクチョウノテイシャジョウダネエ」「アア、ジュウイチジカッキリニハツクンダヨ」ハヤクモ、シグナルノミドリノ燈ト、ボンヤリシロイハシラトガ、チラットマドノソトヲスギ、ソレカライオウノホノオノヨウナクライボンヤリシタテンテツキノマエノアカリガマドノシタヲトオリ、キシャハダンダンユルヤカニナッテ、マモナクプラットホームノイチレツノデン燈ガ、ウツクシクキソクタダシクアラワレ、ソレガダンダンオオキクナッテヒロガッテ、ニニンハチョウドハクチョウテイシャジョウノ、オオキナトケイノマエニキテトマリマシタ
2,ouiiauouoeiaouaeeaauuiiiaiiiauuaoaauoiuauoioioouoonaiioiaiaoaiaoaooooouioeaaiouoooooouauaionaiiaeneuioaeoaaiaaooiaoooiiaaanauuaaiaueaoauuaoouoiieuoeouauuuiuiouaaiuaaaeoeaanaooiuaueioaueiiaouoauoueiaouoooiaoeioaeiieoaiaia
0,さわやかな秋の時計の盤面には、青く灼かれたはがねの二本の針が、くっきり十一時を指しました
1,サワヤカナアキノトケイノバンメンニハ、アオクヤカレタハガネノニホンノハリガ、クッキリジュウイチジヲサシマシタ
2,aaaaaaiooeioaneiaaouaaeaaaeoiooaiauiiuuiiioaiaia
0,みんなは、一ぺんにおりて、車室の中はがらんとなってしまいました
1,ミンナハ、イチペンニオリテ、クルマシツノナカハガラントナッテシマイマシタ
2,inaaiieioieuuaiuoaaaaanoaueiaiaia
0,〔二十分停車〕と時計の下に書いてありました
1,〔ニジュウフンテイシャ〕トトケイノシタニカイテアリマシタ
2,iuuueiaooeioiaiaieaiaia
0,「ぼくたちも降りて見ようか」ジョバンニが言いました
1,「ボクタチモオリテミヨウカ」ジョバンニガイイマシタ
2,ouaiooieiouaoaniaiiaia
0,「降りよう」二人は一度にはねあがってドアを飛び出して改札口へかけて行きました
1,「オリヨウ」ニニンハイチドニハネアガッテドアヲトビダシテカイサツクチヘカケテイキマシタ
2,oiouiiaiioiaeaaueoaooiaieaiauuieaeeiiaia
0,ところが改札口には、明るい紫がかった電燈が、一つ点いているばかり、誰もいませんでした
1,トコロガカイサツクチニハ、アカルイムラサキガカッタデン燈ガ、ヒトツツイテイルバカリ、ダレモイマセンデシタ
2,oooaaiauuiiaaauiuaaiaauaeouaiouuieiuaaiaeoiaeeia
0,そこらじゅうを見ても、駅長や赤帽らしい人の、影もなかったのです
1,ソコラジュウヲミテモ、エキチョウヤアカボウラシイヒトノ、カゲモナカッタノデス
2,ooauuoieoeiouaaaouaiiiooaeoaauaoeu
0,二人は、停車場の前の、水晶細工のように見える銀杏の木に囲まれた、小さな広場に出ました
1,ニニンハ、テイシャジョウノマエノ、スイショウザイクノヨウニミエルイチョウノキニカコマレタ、チイサナヒロバニデマシタ
2,iiaeiaouoaeouiouaiuoouiieuiouoiiaoaeaiiaaioaieaia
0,そこから幅の広いみちが、まっすぐに銀河の青光の中へ通っていました
1,ソコカラハバノヒロイミチガ、マッスグニギンガノアオヒカリノナカヘトオッテイマシタ
2,ooaaaaoioiiiaauuiinaoaoiaioaaeooueiaia
0,さきに降りた人たちは、もうどこへ行ったか一人も見えませんでした
1,サキニオリタヒトタチハ、モウドコヘイッタカイチニンモミエマセンデシタ
2,aiioiaioaiaouooeiuaaiiioieaeeia
0,二人がその白い道を、肩をならべて行きますと、二人の影は、ちょうど四方に窓のある室の中の、二本の柱の影のように、また二つの車輪の輻のように幾本も幾本も四方へ出るのでした
1,ニニンガソノシロイミチヲ、カタヲナラベテイキマスト、ニニンノカゲハ、チョウドシホウニマドノアルシツノナカノ、ニホンノハシラノカゲノヨウニ、マタフタツノシャリンノヤノヨウニイクホンモイクホンモシホウヘデルノデシタ
2,iiaooioiiioaaoaaeeiiauoiioaeaouoiouiaooauiuoaaoiooaiaoaeoouiaauauoaioaoouiiuooiuooioueeuoeia
0,そしてまもなく、あの汽車から見えたきれいな河原に来ました
1,ソシテマモナク、アノキシャカラミエタキレイナカワラニキマシタ
2,oieaoauaoiaaaieaieiaaaaiiaia
0,カムパネルラは、そのきれいな砂を一つまみ、掌にひろげ、指できしきしさせながら、夢のように言っているのでした
1,カムパネルラハ、ソノキレイナスナヲイチツマミ、タナゴコロニヒロゲ、ユビデキシキシサセナガラ、ユメノヨウニイッテイルノデシタ
2,auaeuaaooieiauaoiiuaiaaoooiioeuieiiiiaeaaaueoouiiueiuoeia
0,「この砂はみんな水晶だ
1,「コノスナハミンナスイショウダ
2,oouaainauioua
0,中で小さな火が燃えている」「そうだ」どこでぼくは、そんなことを習ったろうと思いながら、ジョバンニもぼんやり答えていました
1,チュウデチイサナヒガモエテイル」「ソウダ」ドコデボクハ、ソンナコトヲナラッタロウトオモイナガラ、ジョバンニモボンヤリコタエテイマシタ
2,uueiiaaiaoeeiuouaooeouaonaoooaauaouoooiaaaoanioonaioaeeiaia
0,河原の礫は、みんなすきとおって、たしかに水晶や黄玉や、またくしゃくしゃの皺曲をあらわしたのや、また稜から霧のような青白い光を出す鋼玉やらでした
1,カワハラノツブテハ、ミンナスキトオッテ、タシカニスイショウヤオウギョクヤ、マタクシャクシャノシワキョクヲアラワシタノヤ、マタリョウカラキリノヨウナアオジロイヒカリヲダスコウギョクヤラデシタ
2,aaaaouueainauiooueaiaiuiouaououaaauauaoiaiouoaaaiaoaaaouaaiioouaaoioiiaioauououaaeia
0,ジョバンニは、走ってその渚に行って、水に手をひたしました
1,ジョバンニハ、ハシッテソノナギサニイッテ、ミズニテヲヒタシマシタ
2,oaniaaiueooaiaiiueiuieoiaiaia
0,けれどもあやしいその銀河の水は、水素よりももっとすきとおっていたのです
1,ケレドモアヤシイソノギンガノミズハ、スイソヨリモモットスキトオッテイタノデス
2,eeooaaiiooinaoiuauiooiooouiooueiaoeu
0,それでもたしかに流れていたことは、二人の手首の、水にひたったとこが、少し水銀いろに浮いたように見え、その手首にぶっつかってできた波は、うつくしい燐光をあげて、ちらちらと燃えるように見えたのでもわかりました
1,ソレデモタシカニナガレテイタコトハ、ニニンノテクビノ、ミズニヒタッタトコガ、スコシミズギンイロニウイタヨウニミエ、ソノテクビニブッツカッテデキタナミハ、ウツクシイリンコウヲアゲテ、チラチラトモエルヨウニミエタノデモワカリマシタ
2,oeeoaiaiaaeeiaooaiioeuioiuiiauaooauoiiuinioiuiaouiieooeuiiuuaueeiaaiauuuiiinouoaeeiaiaooeuouiieaoeoaaiaia
0,川上の方を見ると、すすきのいっぱいにはえている崖の下に、白い岩が、まるで運動場のように平らに川に沿って出ているのでした
1,カワカミノホウヲミルト、ススキノイッパイニハエテイルガケノシタニ、シロイイワガ、マルデウンドウジョウノヨウニタイラニカワニソッテデテイルノデシタ
2,aaaioouoiuouuioiaiiaeeiuaeoiaiioiiaaaueunououoouiaiaiaaioueeeiuoeia
0,そこに小さな五、六人の人かげが、何か掘り出すか埋めるかしているらしく、立ったりかがんだり、時々なにかの道具が、ピカッと光ったりしました
1,ソコニチイサナゴ、ロクニンノヒトカゲガ、ナニカホリダスカウメルカシテイルラシク、タッタリカガンダリ、トキドキナニカノドウグガ、ピカットヒカッタリシマシタ
2,ooiiiaaoouioioaeaaiaoiauaueuaieiuaiuauaiaaaioioiaiaoouuaiaoiauaiiaia
0,「行ってみよう」二人は、まるで一度に叫んで、そっちの方へ走りました
1,「オコナッテミヨウ」ニニンハ、マルデイチドニサケンデ、ソッチノホウヘハシリマシタ
2,ooaueiouiiaaueiioiaeeoiooueaiiaia
0,その白い岩になったところの入口に、〔プリオシン海岸〕という、瀬戸物のつるつるした標札が立って、向こうの渚には、ところどころ、細い鉄の欄干も植えられ、木製のきれいなベンチも置いてありました
1,ソノシロイイワニナッタトコロノイリクチニ、〔プリオシンカイガン〕トイウ、セトモノノツルツルシタヒョウサツガタッテ、ムコウノナギサニハ、トコロドコロ、ホソイテツノランカンモウエラレ、モクセイノキレイナベンチモオイテアリマシタ
2,ooioiiaiauaooooiiuiiuioiaiaoiueoooouuuuiaouauaaueuouoaiaiaooooooooieuoanaoueaeoueioieiaeniooieaiaia
0,「おや、変なものがあるよ」カムパネルラが、不思議そうに立ちどまって、岩から黒い細長いさきのとがったくるみの実のようなものをひろいました
1,「オヤ、ヘンナモノガアルヨ」カムパネルラガ、フシギソウニタチドマッテ、イワカラクロイホソナガイサキノトガッタクルミノミノヨウナモノヲヒロイマシタ
2,oaeaooaauoauaeuaauiiouiaioaueiaaauoiooaaiaiooauauuioioouaoooioiaia
0,「くるみの実だよ
1,「クルミノミダヨ
2,uuioiao
0,そら、たくさんある
1,ソラ、タクサンアル
2,oaauaau
0,流れて来たんじゃない
1,ナガレテキタンジャナイ
2,aaeeiaaai
0,岩の中にはいってるんだ」「大きいね、このくるみ、倍あるね
1,イワノナカニハイッテルンダ」「オオキイネ、コノクルミ、バイアルネ
2,iaoaaiaiueuaooiieoouuiaiaue
0,こいつはすこしもいたんでない」「早くあすこへ行って見よう
1,コイツハスコシモイタンデナイ」「ハヤクアスコヘイッテミヨウ
2,oiuauoioiaeaiaauauoeiueiou
0,きっと何か掘ってるから」二人は、ぎざぎざの黒いくるみの実を持ちながら、またさっきの方へ近よって行きました
1,キットナニカホッテルカラ」ニニンハ、ギザギザノクロイクルミノミヲモチナガラ、マタサッキノホウヘチカヨッテイキマシタ
2,ioaiaoueuaaiiaiaiaouoiuuioiooiaaaaaaiooueiaoeiiaia
0,左手の渚には、波がやさしい稲妻のように燃えて寄せ、右手の崖には、いちめん銀や貝殻でこさえたようなすすきの穂がゆれたのです
1,ヒダリテノナギサニハ、ナミガヤサシイイナヅマノヨウニモエテヨセ、ミギテノガケニハ、イチメンギンヤカイガラデコサエタヨウナススキノホガユレタノデス
2,iaieoaiaiaaiaaaiiiauaoouioeeoeiieoaeiaiieiaaiaaeoaeaouauuiooaueaoeu
0,だんだん近づいて見ると、一人のせいの高い、ひどい近眼鏡をかけ、長靴をはいた学者らしい人が、手帳に何かせわしそうに書きつけながら、つるはしをふりあげたり、スコップをつかったりしている、三人の助手らしい人たちに夢中でいろいろ指図をしていました
1,ダンダンチカヅイテミルト、イチニンノセイノタカイ、ヒドイキンガンキョウヲカケ、ナガグツヲハイタガクシャラシイヒトガ、テチョウニナニカセワシソウニカキツケナガラ、ツルハシヲフリアゲタリ、スコップヲツカッタリシテイル、サンニンノジョシュラシイヒトタチニムチュウデイロイロサシズヲシテイマシタ
2,anaiauieiuoiiioeioaaiioiinaiouoaeaauuoaiaauaaiiioaeouiaiaeaiouiaiueaaauuaiouiaeaiuououauaiieiuaioouaiiioaiiuuueioioaiuoieiaia
0,「そこのその突起をこわさないように、スコップを使いたまえ、スコップを
1,「ソコノソノトッキヲコワサナイヨウニ、スコップヲツカイタマエ、スコップヲ
2,ooooooiooaaaiouiuououaiaaeuouo
0,おっと、も少し遠くから掘って
1,オット、モスコシトオクカラホッテ
2,ouoouoioouaaoue
0,いけない、いけない、なぜそんな乱暴をするんだ」見ると、その白い柔らかな岩の中から、大きな大きな青じろい獣の骨が、横に倒れてつぶれたというふうになって、半分以上掘り出されていました
1,イケナイ、イケナイ、ナゼソンナランボウヲスルンダ」ミルト、ソノシロイヤワラカナイワノナカカラ、オオキナオオキナアオジロイシシノホネガ、ヨコニタオレテツブレタトイウフウニナッテ、ハンブンイジョウホリダサレテイマシタ
2,ieaiieaiaeonaanououuaiuoooioiaaaaaiaoaaaaooiaooiaaoioiiiooeaooiaoeeuueaoiuuuiaueanuiouoiaaeeiaia
0,そして気をつけて見ると、そこらには、蹄の二つある足跡のついた岩が、四角に十ばかり、きれいに切り取られて番号がつけられてありました
1,ソシテキヲツケテミルト、ソコラニハ、蹄ノフタツアルアシアトノツイタイワガ、ヨツカドニジュウバカリ、キレイニキリトラレテバンゴウガツケラレテアリマシタ
2,oieioueeiuoooaiaiueouauauaiaoouiaiaaouaoiuuaaiieiiiioaeeanouaueaeeaiaia
0,「君たちは参観かね」その大学士らしい人が、眼鏡をきらっとさせて、こっちを見て話しかけました
1,「キミタチハサンカンカネ」ソノダイガクシラシイヒトガ、メガネヲキラットサセテ、コッチヲミテハナシカケマシタ
2,iiaiaanaaeooaiauiaiiioaeaeoiauoaeeoioieaaiaeaia
0,「くるみがたくさんあったろう
1,「クルミガタクサンアッタロウ
2,uuiaauaauaou
0,それはまあ、ざっと百二十万年ぐらい前のくるみだよ
1,ソレハマア、ザットヒャクニジュウマンネングライマエノクルミダヨ
2,oeaaaaoauiuuaeuaiaeouuiao
0,ごく新しい方さ
1,ゴクアタラシイホウサ
2,ouaaaiioua
0,ここは百二十万年前、第三紀のあとのころは海岸でね、この下からは貝がらも出る
1,ココハヒャクニジュウマンネンマエ、ダイサンキノアトノコロハカイガンデネ、コノシタカラハカイガラモデル
2,ooaauiuuaeaeaiaioaooooaaiaeeooiaaaaaiaaoeu
0,いま川の流れているとこに、そっくり塩水が寄せたり引いたりもしていたのだ
1,イマカワノナガレテイルトコニ、ソックリエンスイガヨセタリヒイタリモシテイタノダ
2,iaaaoaaeeiuooiouienuiaoeaiiiaioieiaoa
